Sample time (ms): 500
Maximum runtime (s): 720
Index,Time (ms),Oven temperature (C),Ambient temperature (C),PWM controller (percent),Thermocouple open
00660,000330000,115.50,21.19,000.00,0
00661,000330500,115.50,21.19,000.00,0
00662,000331000,115.50,21.19,000.00,0
00663,000331500,115.50,21.19,000.00,0
00664,000332000,115.25,21.19,000.00,0
00665,000332500,115.50,21.18,000.00,0
00666,000333000,115.50,21.18,000.00,0
00667,000333500,115.00,21.19,000.00,0
00668,000334000,114.75,21.19,000.00,0
00669,000334500,114.75,21.20,000.00,0
00670,000335000,114.75,21.20,000.00,0
00671,000335500,114.50,21.19,000.00,0
00672,000336000,114.25,21.19,000.00,0
00673,000336500,114.50,21.18,000.00,0
00674,000337000,114.50,21.18,000.00,0
00675,000337500,114.00,21.19,000.00,0
00676,000338000,114.00,21.19,000.00,0
00677,000338500,113.75,21.20,000.00,0
00678,000339000,113.75,21.20,000.00,0
00679,000339500,113.50,21.19,000.00,0
00680,000340000,113.50,21.19,000.00,0
00681,000340500,113.50,21.19,000.00,0
00682,000341000,113.50,21.19,000.00,0
00683,000341500,113.50,21.20,000.00,0
00684,000342000,113.25,21.19,000.00,0
00685,000342500,113.00,21.19,000.00,0
00686,000343000,113.00,21.19,000.00,0
00687,000343500,113.00,21.19,000.00,0
00688,000344000,113.00,21.19,000.00,0
00689,000344500,113.00,21.19,000.00,0
00690,000345000,112.25,21.19,000.00,0
00691,000345500,112.50,21.20,000.00,0
00692,000346000,112.25,21.19,000.00,0
00693,000346500,112.25,21.19,000.00,0
00694,000347000,111.75,21.20,000.00,0
00695,000347500,111.75,21.18,000.00,0
00696,000348000,112.25,21.19,000.00,0
00697,000348500,112.25,21.19,000.00,0
00698,000349000,112.00,21.20,000.00,0
00699,000349500,111.75,21.19,000.00,0
00700,000350000,111.50,21.20,000.00,0
00701,000350500,111.50,21.20,000.00,0
00702,000351000,111.25,21.19,000.00,0
00703,000351500,111.75,21.20,000.00,0
00704,000352000,111.50,21.20,000.00,0
00705,000352500,111.50,21.20,000.00,0
00706,000353000,111.00,21.20,000.00,0
00707,000353500,111.00,21.19,000.00,0
00708,000354000,111.00,21.20,000.00,0
00709,000354500,111.00,21.20,000.00,0
00710,000355000,110.50,21.20,000.00,0
00711,000355500,110.25,21.21,000.00,0
00712,000356000,110.50,21.19,000.00,0
00713,000356500,110.50,21.19,000.00,0
00714,000357000,110.25,21.20,000.00,0
00715,000357500,110.25,21.20,000.00,0
00716,000358000,110.25,21.20,000.00,0
00717,000358500,110.25,21.20,000.00,0
00718,000359000,110.50,21.20,000.00,0
00719,000359500,109.75,21.20,000.00,0
00720,000360000,109.75,21.20,000.00,0
00721,000360500,110.25,21.20,000.00,0
00722,000361000,110.00,21.20,000.00,0
00723,000361500,110.00,21.20,000.00,0
00724,000362000,110.00,21.20,000.00,0
00725,000362500,109.75,21.20,000.00,0
00726,000363000,109.25,21.20,000.00,0
00727,000363500,109.50,21.21,000.00,0
00728,000364000,109.50,21.21,000.00,0
00729,000364500,109.50,21.21,000.00,0
00730,000365000,109.00,21.20,000.00,0
00731,000365500,108.75,21.20,000.00,0
00732,000366000,108.75,21.20,000.00,0
00733,000366500,108.75,21.20,000.00,0
00734,000367000,109.25,21.21,000.00,0
00735,000367500,108.75,21.20,000.00,0
00736,000368000,108.75,21.20,000.00,0
00737,000368500,108.75,21.20,000.00,0
00738,000369000,108.00,21.20,000.00,0
00739,000369500,108.50,21.20,000.00,0
00740,000370000,108.50,21.20,000.00,0
00741,000370500,108.50,21.20,000.00,0
00742,000371000,107.75,21.20,000.00,0
00743,000371500,107.75,21.20,000.00,0
00744,000372000,107.75,21.20,000.00,0
00745,000372500,108.00,21.19,000.00,0
00746,000373000,107.75,21.20,000.00,0
00747,000373500,107.75,21.20,000.00,0
00748,000374000,107.75,21.20,000.00,0
00749,000374500,107.75,21.20,000.00,0
00750,000375000,107.50,21.21,000.00,0
00751,000375500,107.50,21.21,000.00,0
00752,000376000,107.25,21.20,000.00,0
00753,000376500,107.25,21.20,000.00,0
00754,000377000,107.50,21.20,000.00,0
00755,000377500,107.50,21.20,000.00,0
00756,000378000,107.00,21.20,000.00,0
00757,000378500,106.75,21.20,000.00,0
00758,000379000,107.00,21.21,000.00,0
00759,000379500,107.00,21.21,000.00,0
00760,000380000,106.50,21.21,000.00,0
00761,000380500,106.25,21.20,000.00,0
00762,000381000,106.00,21.20,000.00,0
00763,000381500,106.00,21.20,000.00,0
00764,000382000,106.50,21.20,000.00,0
00765,000382500,106.00,21.20,000.00,0
00766,000383000,105.75,21.19,000.00,0
00767,000383500,105.75,21.19,000.00,0
00768,000384000,105.50,21.20,000.00,0
00769,000384500,105.50,21.20,000.00,0
00770,000385000,104.75,21.20,000.00,0
00771,000385500,104.75,21.20,000.00,0
00772,000386000,105.50,21.20,000.00,0
00773,000386500,105.00,21.19,000.00,0
00774,000387000,105.00,21.20,000.00,0
00775,000387500,105.00,21.20,000.00,0
00776,000388000,105.25,21.20,000.00,0
00777,000388500,105.00,21.21,000.00,0
00778,000389000,104.25,21.19,000.00,0
00779,000389500,104.25,21.19,000.00,0
00780,000390000,104.75,21.20,000.00,0
00781,000390500,105.00,21.20,000.00,0
00782,000391000,104.25,21.20,000.00,0
00783,000391500,104.25,21.20,000.00,0
00784,000392000,104.00,21.21,000.00,0
00785,000392500,103.75,21.20,000.00,0
00786,000393000,103.75,21.20,000.00,0
00787,000393500,104.00,21.21,000.00,0
00788,000394000,104.00,21.20,000.00,0
00789,000394500,104.00,21.20,000.00,0
00790,000395000,104.00,21.20,000.00,0
00791,000395500,103.75,21.20,000.00,0
00792,000396000,103.50,21.21,000.00,0
00793,000396500,103.50,21.20,000.00,0
00794,000397000,103.50,21.20,000.00,0
00795,000397500,103.00,21.20,000.00,0
00796,000398000,103.50,21.20,000.00,0
00797,000398500,102.75,21.20,000.00,0
00798,000399000,102.75,21.20,000.00,0
00799,000399500,103.25,21.20,000.00,0
00800,000400000,102.75,21.20,000.00,0
00801,000400500,102.50,21.20,000.00,0
00802,000401000,102.50,21.20,000.00,0
00803,000401500,102.25,21.20,000.00,0
00804,000402000,102.75,21.20,000.00,0
00805,000402500,102.75,21.20,000.00,0
00806,000403000,102.75,21.20,000.00,0
00807,000403500,102.00,21.19,000.00,0
00808,000404000,102.25,21.20,000.00,0
00809,000404500,102.25,21.19,000.00,0
00810,000405000,102.25,21.19,000.00,0
00811,000405500,101.25,21.20,000.00,0
00812,000406000,101.50,21.20,000.00,0
00813,000406500,102.00,21.19,000.00,0
00814,000407000,102.00,21.19,000.00,0
00815,000407500,101.00,21.20,000.00,0
00816,000408000,101.50,21.20,000.00,0
00817,000408500,101.50,21.20,000.00,0
00818,000409000,101.00,21.20,000.00,0
00819,000409500,100.75,21.20,000.00,0
00820,000410000,101.00,21.20,000.00,0
00821,000410500,101.00,21.20,000.00,0
00822,000411000,100.50,21.20,000.00,0
00823,000411500,100.75,21.20,000.00,0
00824,000412000,100.75,21.20,000.00,0
00825,000412500,100.75,21.20,000.00,0
00826,000413000,100.00,21.21,000.00,0
00827,000413500,100.25,21.20,000.00,0
00828,000414000,100.50,21.20,000.00,0
00829,000414500,100.50,21.20,000.00,0
00830,000415000,100.25,21.20,000.00,0
00831,000415500,100.25,21.20,000.00,0
00832,000416000,100.00,21.21,000.00,0
00833,000416500,100.00,21.21,000.00,0
00834,000417000,099.75,21.20,000.00,0
00835,000417500,100.00,21.21,000.00,0
00836,000418000,100.25,21.20,000.00,0
00837,000418500,100.25,21.20,000.00,0
00838,000419000,099.75,21.20,000.00,0
00839,000419500,099.00,21.20,000.00,0
00840,000420000,099.25,21.21,000.00,0
00841,000420500,099.25,21.21,000.00,0
00842,000421000,099.00,21.20,000.00,0
00843,000421500,098.50,21.20,000.00,0
00844,000422000,099.00,21.20,000.00,0
00845,000422500,099.00,21.20,000.00,0
00846,000423000,099.00,21.21,000.00,0
00847,000423500,098.50,21.20,000.00,0
00848,000424000,098.50,21.20,000.00,0
00849,000424500,098.25,21.21,000.00,0
00850,000425000,098.25,21.20,000.00,0
00851,000425500,098.50,21.20,000.00,0
00852,000426000,098.50,21.20,000.00,0
00853,000426500,098.25,21.21,000.00,0
00854,000427000,098.50,21.20,000.00,0
00855,000427500,098.25,21.21,000.00,0
00856,000428000,098.25,21.21,000.00,0
00857,000428500,097.75,21.21,000.00,0
00858,000429000,098.25,21.20,000.00,0
00859,000429500,098.00,21.20,000.00,0
00860,000430000,098.00,21.20,000.00,0
00861,000430500,098.00,21.20,000.00,0
00862,000431000,098.00,21.20,000.00,0
00863,000431500,097.50,21.20,000.00,0
00864,000432000,097.50,21.20,000.00,0
00865,000432500,097.50,21.21,000.00,0
00866,000433000,097.50,21.20,000.00,0
00867,000433500,097.50,21.21,000.00,0
00868,000434000,097.50,21.21,000.00,0
00869,000434500,097.25,21.21,000.00,0
00870,000435000,096.75,21.21,000.00,0
00871,000435500,097.00,21.20,000.00,0
00872,000436000,097.00,21.20,000.00,0
00873,000436500,097.00,21.21,000.00,0
00874,000437000,096.75,21.21,000.00,0
00875,000437500,097.00,21.21,000.00,0
00876,000438000,097.00,21.21,000.00,0
00877,000438500,096.25,21.20,000.00,0
00878,000439000,096.75,21.20,000.00,0
00879,000439500,096.50,21.21,000.00,0
00880,000440000,096.50,21.21,000.00,0
00881,000440500,096.25,21.21,000.00,0
00882,000441000,096.50,21.21,000.00,0
00883,000441500,096.50,21.21,000.00,0
00884,000442000,096.25,21.21,000.00,0
00885,000442500,096.00,21.21,000.00,0
00886,000443000,096.25,21.21,000.00,0
00887,000443500,096.25,21.21,000.00,0
00888,000444000,096.00,21.21,000.00,0
00889,000444500,095.75,21.21,000.00,0
00890,000445000,095.75,21.21,000.00,0
00891,000445500,095.75,21.21,000.00,0
00892,000446000,095.25,21.20,000.00,0
00893,000446500,096.00,21.21,000.00,0
00894,000447000,095.50,21.21,000.00,0
00895,000447500,095.50,21.21,000.00,0
00896,000448000,095.75,21.21,000.00,0
00897,000448500,095.50,21.22,000.00,0
00898,000449000,095.00,21.21,000.00,0
00899,000449500,095.00,21.21,000.00,0
00900,000450000,095.25,21.21,000.00,0
00901,000450500,094.75,21.22,000.00,0
00902,000451000,094.50,21.21,000.00,0
00903,000451500,094.50,21.21,000.00,0
00904,000452000,095.00,21.21,000.00,0
00905,000452500,095.00,21.22,000.00,0
00906,000453000,094.25,21.22,000.00,0
00907,000453500,094.25,21.22,000.00,0
00908,000454000,094.75,21.21,000.00,0
00909,000454500,094.75,21.22,000.00,0
00910,000455000,094.50,21.22,000.00,0
00911,000455500,094.50,21.22,000.00,0
00912,000456000,093.75,21.22,000.00,0
00913,000456500,093.75,21.23,000.00,0
00914,000457000,093.75,21.23,000.00,0
00915,000457500,094.00,21.22,000.00,0
00916,000458000,093.75,21.22,000.00,0
00917,000458500,094.25,21.22,000.00,0
00918,000459000,094.25,21.22,000.00,0
00919,000459500,094.00,21.22,000.00,0
00920,000460000,094.00,21.22,000.00,0
00921,000460500,093.75,21.21,000.00,0
00922,000461000,093.75,21.21,000.00,0
00923,000461500,093.25,21.22,000.00,0
00924,000462000,093.00,21.21,000.00,0
00925,000462500,093.25,21.23,000.00,0
00926,000463000,093.25,21.23,000.00,0
00927,000463500,093.25,21.22,000.00,0
00928,000464000,093.25,21.22,000.00,0
00929,000464500,093.00,21.21,000.00,0
00930,000465000,093.00,21.21,000.00,0
00931,000465500,093.25,21.22,000.00,0
00932,000466000,092.25,21.22,000.00,0
00933,000466500,092.75,21.22,000.00,0
00934,000467000,092.75,21.22,000.00,0
00935,000467500,092.75,21.22,000.00,0
00936,000468000,092.75,21.22,000.00,0
00937,000468500,092.75,21.22,000.00,0
00938,000469000,092.75,21.22,000.00,0
00939,000469500,092.50,21.22,000.00,0
00940,000470000,092.00,21.23,000.00,0
00941,000470500,091.75,21.23,000.00,0
00942,000471000,091.75,21.23,000.00,0
00943,000471500,092.25,21.23,000.00,0
00944,000472000,091.50,21.23,000.00,0
00945,000472500,091.50,21.23,000.00,0
00946,000473000,092.00,21.23,000.00,0
00947,000473500,091.50,21.22,000.00,0
00948,000474000,092.25,21.22,000.00,0
00949,000474500,092.25,21.22,000.00,0
00950,000475000,091.75,21.23,000.00,0
00951,000475500,091.00,21.23,000.00,0
00952,000476000,091.75,21.23,000.00,0
00953,000476500,091.75,21.23,000.00,0
00954,000477000,091.50,21.22,000.00,0
00955,000477500,091.50,21.23,000.00,0
00956,000478000,091.00,21.22,000.00,0
00957,000478500,091.00,21.22,000.00,0
00958,000479000,091.25,21.23,000.00,0
00959,000479500,091.00,21.23,000.00,0
00960,000480000,091.00,21.23,000.00,0
00961,000480500,091.00,21.23,000.00,0
00962,000481000,090.75,21.23,000.00,0
00963,000481500,091.25,21.24,000.00,0
00964,000482000,090.50,21.22,000.00,0
00965,000482500,090.50,21.22,000.00,0
00966,000483000,090.50,21.24,000.00,0
00967,000483500,090.25,21.23,000.00,0
00968,000484000,090.00,21.23,000.00,0
00969,000484500,090.00,21.23,000.00,0
00970,000485000,090.50,21.23,000.00,0
00971,000485500,090.25,21.23,000.00,0
00972,000486000,090.50,21.22,000.00,0
00973,000486500,090.50,21.22,000.00,0
00974,000487000,090.50,21.23,000.00,0
00975,000487500,090.00,21.23,000.00,0
00976,000488000,090.00,21.24,000.00,0
00977,000488500,090.00,21.24,000.00,0
00978,000489000,089.75,21.23,000.00,0
00979,000489500,090.25,21.23,000.00,0
00980,000490000,090.25,21.23,000.00,0
00981,000490500,089.50,21.23,000.00,0
00982,000491000,090.00,21.23,000.00,0
00983,000491500,089.50,21.23,000.00,0
00984,000492000,089.50,21.23,000.00,0
00985,000492500,089.25,21.23,000.00,0
00986,000493000,089.50,21.22,000.00,0
00987,000493500,089.00,21.23,000.00,0
00988,000494000,089.00,21.23,000.00,0
00989,000494500,089.25,21.23,000.00,0
00990,000495000,089.00,21.23,000.00,0
00991,000495500,088.25,21.23,000.00,0
00992,000496000,088.25,21.23,000.00,0
00993,000496500,089.00,21.23,000.00,0
00994,000497000,088.75,21.23,000.00,0
00995,000497500,088.50,21.23,000.00,0
00996,000498000,088.50,21.23,000.00,0
00997,000498500,089.00,21.23,000.00,0
00998,000499000,088.50,21.23,000.00,0
00999,000499500,088.00,21.23,000.00,0
01000,000500000,088.00,21.23,000.00,0
01001,000500500,087.75,21.23,000.00,0
01002,000501000,088.50,21.23,000.00,0
01003,000501500,088.00,21.23,000.00,0
01004,000502000,088.00,21.23,000.00,0
01005,000502500,088.25,21.24,000.00,0
01006,000503000,087.75,21.24,000.00,0
01007,000503500,088.00,21.23,000.00,0
01008,000504000,088.00,21.23,000.00,0
01009,000504500,088.00,21.24,000.00,0
01010,000505000,087.75,21.24,000.00,0
01011,000505500,087.75,21.24,000.00,0
01012,000506000,088.00,21.24,000.00,0
01013,000506500,087.50,21.24,000.00,0
01014,000507000,087.75,21.24,000.00,0
01015,000507500,087.75,21.24,000.00,0
01016,000508000,087.50,21.24,000.00,0
01017,000508500,087.75,21.24,000.00,0
01018,000509000,087.75,21.24,000.00,0
01019,000509500,087.75,21.24,000.00,0
01020,000510000,087.50,21.25,000.00,0
01021,000510500,087.25,21.25,000.00,0
01022,000511000,087.00,21.25,000.00,0
01023,000511500,087.00,21.25,000.00,0
01024,000512000,087.25,21.25,000.00,0
01025,000512500,086.75,21.26,000.00,0
01026,000513000,087.25,21.26,000.00,0
01027,000513500,087.25,21.26,000.00,0
01028,000514000,087.00,21.26,000.00,0
01029,000514500,086.75,21.27,000.00,0
01030,000515000,086.50,21.27,000.00,0
01031,000515500,086.50,21.27,000.00,0
01032,000516000,086.50,21.27,000.00,0
01033,000516500,086.25,21.27,000.00,0
01034,000517000,086.50,21.27,000.00,0
01035,000517500,086.50,21.27,000.00,0
01036,000518000,086.00,21.27,000.00,0
01037,000518500,085.25,21.28,000.00,0
01038,000519000,086.00,21.27,000.00,0
01039,000519500,086.00,21.27,000.00,0
01040,000520000,085.75,21.27,000.00,0
01041,000520500,085.50,21.28,000.00,0
01042,000521000,085.50,21.28,000.00,0
01043,000521500,085.50,21.28,000.00,0
01044,000522000,085.75,21.29,000.00,0
01045,000522500,085.75,21.27,000.00,0
01046,000523000,085.75,21.27,000.00,0
01047,000523500,085.25,21.29,000.00,0
01048,000524000,085.50,21.30,000.00,0
01049,000524500,085.25,21.29,000.00,0
01050,000525000,085.25,21.29,000.00,0
01051,000525500,084.25,21.29,000.00,0
01052,000526000,085.00,21.30,000.00,0
01053,000526500,085.00,21.29,000.00,0
01054,000527000,085.00,21.29,000.00,0
01055,000527500,085.00,21.28,000.00,0
01056,000528000,084.75,21.29,000.00,0
01057,000528500,084.75,21.29,000.00,0
01058,000529000,084.75,21.29,000.00,0
01059,000529500,084.75,21.30,000.00,0
01060,000530000,084.25,21.29,000.00,0
01061,000530500,084.50,21.29,000.00,0
01062,000531000,084.50,21.29,000.00,0
01063,000531500,084.00,21.29,000.00,0
01064,000532000,084.50,21.30,000.00,0
01065,000532500,083.75,21.29,000.00,0
01066,000533000,083.75,21.29,000.00,0
01067,000533500,084.00,21.30,000.00,0
01068,000534000,084.25,21.30,000.00,0
01069,000534500,084.00,21.30,000.00,0
01070,000535000,084.00,21.30,000.00,0
01071,000535500,083.50,21.29,000.00,0
01072,000536000,083.00,21.30,000.00,0
01073,000536500,083.00,21.30,000.00,0
01074,000537000,083.75,21.29,000.00,0
01075,000537500,083.00,21.30,000.00,0
01076,000538000,083.25,21.30,000.00,0
01077,000538500,083.25,21.30,000.00,0
01078,000539000,083.50,21.30,000.00,0
01079,000539500,083.50,21.30,000.00,0
01080,000540000,083.00,21.30,000.00,0
01081,000540500,083.00,21.30,000.00,0
01082,000541000,083.00,21.30,000.00,0
01083,000541500,082.75,21.30,000.00,0
01084,000542000,083.00,21.30,000.00,0
01085,000542500,083.00,21.30,000.00,0
01086,000543000,082.75,21.30,000.00,0
01087,000543500,082.25,21.29,000.00,0
01088,000544000,082.50,21.30,000.00,0
01089,000544500,082.50,21.30,000.00,0
01090,000545000,082.50,21.30,000.00,0
01091,000545500,082.25,21.30,000.00,0
01092,000546000,082.25,21.31,000.00,0
01093,000546500,082.25,21.31,000.00,0
01094,000547000,082.00,21.30,000.00,0
01095,000547500,081.75,21.31,000.00,0
01096,000548000,082.25,21.30,000.00,0
01097,000548500,082.25,21.30,000.00,0
01098,000549000,082.00,21.30,000.00,0
01099,000549500,081.75,21.30,000.00,0
01100,000550000,081.50,21.30,000.00,0
01101,000550500,081.50,21.30,000.00,0
01102,000551000,081.75,21.31,000.00,0
01103,000551500,081.75,21.31,000.00,0
01104,000552000,081.75,21.30,000.00,0
01105,000552500,081.75,21.30,000.00,0
01106,000553000,081.00,21.31,000.00,0
01107,000553500,081.50,21.31,000.00,0
01108,000554000,081.50,21.31,000.00,0
01109,000554500,081.25,21.31,000.00,0
01110,000555000,081.25,21.31,000.00,0
01111,000555500,081.25,21.31,000.00,0
01112,000556000,081.25,21.31,000.00,0
01113,000556500,081.00,21.31,000.00,0
01114,000557000,080.50,21.31,000.00,0
01115,000557500,080.75,21.32,000.00,0
01116,000558000,080.75,21.32,000.00,0
01117,000558500,080.50,21.32,000.00,0
01118,000559000,080.75,21.31,000.00,0
01119,000559500,080.00,21.31,000.00,0
01120,000560000,080.00,21.31,000.00,0
01121,000560500,080.50,21.30,000.00,0
01122,000561000,080.25,21.32,000.00,0
01123,000561500,080.50,21.31,000.00,0
01124,000562000,080.50,21.31,000.00,0
01125,000562500,080.00,21.32,000.00,0
01126,000563000,080.00,21.31,000.00,0
01127,000563500,080.00,21.31,000.00,0
01128,000564000,080.00,21.31,000.00,0
01129,000564500,079.75,21.31,000.00,0
01130,000565000,080.00,21.31,000.00,0
01131,000565500,079.75,21.30,000.00,0
01132,000566000,079.75,21.30,000.00,0
01133,000566500,079.75,21.32,000.00,0
01134,000567000,079.75,21.30,000.00,0
01135,000567500,079.50,21.31,000.00,0
01136,000568000,079.50,21.31,000.00,0
01137,000568500,079.00,21.31,000.00,0
01138,000569000,079.25,21.31,000.00,0
01139,000569500,079.25,21.31,000.00,0
01140,000570000,079.25,21.32,000.00,0
01141,000570500,079.25,21.32,000.00,0
01142,000571000,079.25,21.31,000.00,0
01143,000571500,079.25,21.31,000.00,0
01144,000572000,079.00,21.32,000.00,0
01145,000572500,078.50,21.32,000.00,0
01146,000573000,079.00,21.31,000.00,0
01147,000573500,079.00,21.31,000.00,0
01148,000574000,078.25,21.31,000.00,0
01149,000574500,078.50,21.31,000.00,0
01150,000575000,078.50,21.32,000.00,0
01151,000575500,078.50,21.32,000.00,0
01152,000576000,078.50,21.32,000.00,0
01153,000576500,078.00,21.31,000.00,0
01154,000577000,078.25,21.31,000.00,0
01155,000577500,078.25,21.31,000.00,0
01156,000578000,078.25,21.31,000.00,0
01157,000578500,078.00,21.32,000.00,0
01158,000579000,078.25,21.32,000.00,0
01159,000579500,078.25,21.32,000.00,0
01160,000580000,078.00,21.31,000.00,0
01161,000580500,078.00,21.31,000.00,0
01162,000581000,077.75,21.31,000.00,0
01163,000581500,077.75,21.31,000.00,0
01164,000582000,077.75,21.32,000.00,0
01165,000582500,077.25,21.31,000.00,0
01166,000583000,078.00,21.31,000.00,0
01167,000583500,078.00,21.31,000.00,0
01168,000584000,077.25,21.32,000.00,0
01169,000584500,077.75,21.31,000.00,0
01170,000585000,077.75,21.31,000.00,0
01171,000585500,077.50,21.32,000.00,0
01172,000586000,077.25,21.31,000.00,0
01173,000586500,077.25,21.32,000.00,0
01174,000587000,077.25,21.32,000.00,0
01175,000587500,076.75,21.32,000.00,0
01176,000588000,076.75,21.31,000.00,0
01177,000588500,077.25,21.32,000.00,0
01178,000589000,077.25,21.32,000.00,0
01179,000589500,076.75,21.33,000.00,0
01180,000590000,077.00,21.31,000.00,0
01181,000590500,077.00,21.32,000.00,0
01182,000591000,077.00,21.32,000.00,0
01183,000591500,076.75,21.32,000.00,0
01184,000592000,076.50,21.32,000.00,0
01185,000592500,076.75,21.31,000.00,0
01186,000593000,076.75,21.31,000.00,0
01187,000593500,076.25,21.31,000.00,0
01188,000594000,076.75,21.32,000.00,0
01189,000594500,076.50,21.32,000.00,0
01190,000595000,076.50,21.32,000.00,0
01191,000595500,076.50,21.32,000.00,0
01192,000596000,076.25,21.32,000.00,0
01193,000596500,076.00,21.32,000.00,0
01194,000597000,076.00,21.32,000.00,0
01195,000597500,076.25,21.31,000.00,0
01196,000598000,076.50,21.33,000.00,0
01197,000598500,076.00,21.32,000.00,0
01198,000599000,076.00,21.32,000.00,0
01199,000599500,076.00,21.32,000.00,0
01200,000600000,076.25,21.32,000.00,0
01201,000600500,075.75,21.33,000.00,0
01202,000601000,075.75,21.33,000.00,0
01203,000601500,075.00,21.31,000.00,0
01204,000602000,075.75,21.33,000.00,0
01205,000602500,075.75,21.33,000.00,0
01206,000603000,075.75,21.31,000.00,0
01207,000603500,075.75,21.33,000.00,0
01208,000604000,075.75,21.33,000.00,0
01209,000604500,075.75,21.33,000.00,0
01210,000605000,075.50,21.32,000.00,0
01211,000605500,075.75,21.32,000.00,0
01212,000606000,075.50,21.31,000.00,0
01213,000606500,075.50,21.31,000.00,0
01214,000607000,074.75,21.31,000.00,0
01215,000607500,075.25,21.33,000.00,0
01216,000608000,075.25,21.32,000.00,0
01217,000608500,075.25,21.32,000.00,0
01218,000609000,074.75,21.32,000.00,0
01219,000609500,075.00,21.33,000.00,0
01220,000610000,075.25,21.33,000.00,0
01221,000610500,075.25,21.33,000.00,0
01222,000611000,075.00,21.33,000.00,0
01223,000611500,074.50,21.33,000.00,0
01224,000612000,074.75,21.33,000.00,0
01225,000612500,074.75,21.33,000.00,0
01226,000613000,074.50,21.33,000.00,0
01227,000613500,074.25,21.33,000.00,0
01228,000614000,074.00,21.33,000.00,0
01229,000614500,074.00,21.33,000.00,0
01230,000615000,074.50,21.33,000.00,0
01231,000615500,074.75,21.34,000.00,0
01232,000616000,074.50,21.33,000.00,0
01233,000616500,074.50,21.33,000.00,0
01234,000617000,074.25,21.33,000.00,0
01235,000617500,073.75,21.34,000.00,0
01236,000618000,073.75,21.34,000.00,0
01237,000618500,074.25,21.33,000.00,0
01238,000619000,074.25,21.34,000.00,0
01239,000619500,073.75,21.33,000.00,0
01240,000620000,073.75,21.33,000.00,0
01241,000620500,074.00,21.33,000.00,0
01242,000621000,074.00,21.35,000.00,0
01243,000621500,074.00,21.34,000.00,0
01244,000622000,074.00,21.34,000.00,0
01245,000622500,074.00,21.33,000.00,0
01246,000623000,073.50,21.33,000.00,0
01247,000623500,074.00,21.34,000.00,0
01248,000624000,074.00,21.34,000.00,0
01249,000624500,073.25,21.35,000.00,0
01250,000625000,073.75,21.35,000.00,0
01251,000625500,073.50,21.34,000.00,0
01252,000626000,073.50,21.34,000.00,0
01253,000626500,073.50,21.34,000.00,0
01254,000627000,072.75,21.34,000.00,0
01255,000627500,073.75,21.36,000.00,0
01256,000628000,073.75,21.36,000.00,0
01257,000628500,073.00,21.35,000.00,0
01258,000629000,073.00,21.35,000.00,0
01259,000629500,073.00,21.34,000.00,0
01260,000630000,073.00,21.34,000.00,0
01261,000630500,072.50,21.34,000.00,0
01262,000631000,072.25,21.35,000.00,0
01263,000631500,073.00,21.34,000.00,0
01264,000632000,073.00,21.34,000.00,0
01265,000632500,073.00,21.34,000.00,0
01266,000633000,073.00,21.33,000.00,0
01267,000633500,073.00,21.33,000.00,0
01268,000634000,073.00,21.35,000.00,0
01269,000634500,073.00,21.35,000.00,0
01270,000635000,072.50,21.34,000.00,0
01271,000635500,072.50,21.34,000.00,0
01272,000636000,073.00,21.34,000.00,0
01273,000636500,072.75,21.33,000.00,0
01274,000637000,072.75,21.35,000.00,0
01275,000637500,072.75,21.35,000.00,0
01276,000638000,072.75,21.33,000.00,0
01277,000638500,072.75,21.33,000.00,0
01278,000639000,072.50,21.33,000.00,0
01279,000639500,072.50,21.33,000.00,0
01280,000640000,072.75,21.34,000.00,0
01281,000640500,072.50,21.33,000.00,0
01282,000641000,072.25,21.35,000.00,0
01283,000641500,072.25,21.35,000.00,0
01284,000642000,072.50,21.33,000.00,0
01285,000642500,072.50,21.33,000.00,0
01286,000643000,072.25,21.33,000.00,0
01287,000643500,072.25,21.33,000.00,0
01288,000644000,072.25,21.34,000.00,0
01289,000644500,071.75,21.33,000.00,0
01290,000645000,072.00,21.33,000.00,0
01291,000645500,072.00,21.33,000.00,0
01292,000646000,072.00,21.34,000.00,0
01293,000646500,072.00,21.33,000.00,0
01294,000647000,071.25,21.33,000.00,0
01295,000647500,071.25,21.33,000.00,0
01296,000648000,071.75,21.33,000.00,0
01297,000648500,071.00,21.35,000.00,0
01298,000649000,071.25,21.33,000.00,0
01299,000649500,071.25,21.33,000.00,0
01300,000650000,071.50,21.33,000.00,0
01301,000650500,071.25,21.33,000.00,0
01302,000651000,071.25,21.33,000.00,0
01303,000651500,071.50,21.33,000.00,0
01304,000652000,071.25,21.34,000.00,0
01305,000652500,071.25,21.34,000.00,0
01306,000653000,071.25,21.34,000.00,0
01307,000653500,071.00,21.34,000.00,0
01308,000654000,071.00,21.33,000.00,0
01309,000654500,071.00,21.33,000.00,0
01310,000655000,071.00,21.33,000.00,0
01311,000655500,070.75,21.34,000.00,0
01312,000656000,071.00,21.33,000.00,0
01313,000656500,071.00,21.35,000.00,0
01314,000657000,071.00,21.35,000.00,0
01315,000657500,070.75,21.34,000.00,0
01316,000658000,071.00,21.35,000.00,0
01317,000658500,070.75,21.36,000.00,0
01318,000659000,070.75,21.36,000.00,0
01319,000659500,071.00,21.36,000.00,0
01320,000660000,070.00,21.35,000.00,0
01321,000660500,070.50,21.35,000.00,0
01322,000661000,070.50,21.35,000.00,0
