Sample time (ms): 500
Maximum runtime (s): 720
Index,Time (ms),Oven temperature (C),Ambient temperature (C),PWM controller (percent),Thermocouple open
00828,000414000,148.00,21.48,000.00,0
00829,000414500,148.00,21.48,000.00,0
00830,000415000,148.00,21.48,000.00,0
00831,000415500,147.50,21.49,000.00,0
00832,000416000,146.75,21.49,000.00,0
00833,000416500,146.75,21.49,000.00,0
00834,000417000,146.50,21.49,000.00,0
00835,000417500,146.75,21.49,000.00,0
00836,000418000,147.00,21.49,000.00,0
00837,000418500,147.00,21.49,000.00,0
00838,000419000,146.25,21.49,000.00,0
00839,000419500,146.00,21.49,000.00,0
00840,000420000,146.00,21.49,000.00,0
00841,000420500,146.00,21.49,000.00,0
00842,000421000,146.00,21.49,000.00,0
00843,000421500,145.50,21.49,000.00,0
00844,000422000,146.00,21.49,000.00,0
00845,000422500,146.00,21.49,000.00,0
00846,000423000,145.50,21.49,000.00,0
00847,000423500,145.25,21.49,000.00,0
00848,000424000,145.75,21.49,000.00,0
00849,000424500,145.75,21.49,000.00,0
00850,000425000,145.50,21.49,000.00,0
00851,000425500,145.00,21.49,000.00,0
00852,000426000,145.25,21.49,000.00,0
00853,000426500,145.25,21.49,000.00,0
00854,000427000,144.75,21.49,000.00,0
00855,000427500,144.25,21.49,000.00,0
00856,000428000,144.25,21.49,000.00,0
00857,000428500,144.00,21.50,000.00,0
00858,000429000,144.00,21.49,000.00,0
00859,000429500,143.75,21.49,000.00,0
00860,000430000,143.75,21.49,000.00,0
00861,000430500,143.50,21.49,000.00,0
00862,000431000,143.50,21.49,000.00,0
00863,000431500,143.25,21.50,000.00,0
00864,000432000,143.25,21.50,000.00,0
00865,000432500,143.00,21.49,000.00,0
00866,000433000,142.75,21.49,000.00,0
00867,000433500,143.00,21.49,000.00,0
00868,000434000,143.00,21.49,000.00,0
00869,000434500,142.75,21.49,000.00,0
00870,000435000,142.25,21.49,000.00,0
00871,000435500,142.00,21.49,000.00,0
00872,000436000,142.00,21.49,000.00,0
00873,000436500,142.25,21.49,000.00,0
00874,000437000,141.75,21.49,000.00,0
00875,000437500,141.50,21.50,000.00,0
00876,000438000,141.50,21.50,000.00,0
00877,000438500,141.00,21.50,000.00,0
00878,000439000,141.00,21.50,000.00,0
00879,000439500,140.50,21.49,000.00,0
00880,000440000,140.50,21.49,000.00,0
00881,000440500,140.25,21.49,000.00,0
00882,000441000,140.25,21.49,000.00,0
00883,000441500,140.00,21.49,000.00,0
00884,000442000,140.00,21.49,000.00,0
00885,000442500,139.50,21.50,000.00,0
00886,000443000,139.00,21.49,000.00,0
00887,000443500,139.00,21.49,000.00,0
00888,000444000,139.25,21.49,000.00,0
00889,000444500,139.00,21.49,000.00,0
00890,000445000,139.00,21.50,000.00,0
00891,000445500,139.00,21.50,000.00,0
00892,000446000,138.25,21.50,000.00,0
00893,000446500,138.00,21.49,000.00,0
00894,000447000,137.25,21.49,000.00,0
00895,000447500,137.25,21.49,000.00,0
00896,000448000,137.00,21.50,000.00,0
00897,000448500,136.75,21.50,000.00,0
00898,000449000,136.00,21.50,000.00,0
00899,000449500,136.00,21.50,000.00,0
00900,000450000,136.00,21.50,000.00,0
00901,000450500,135.75,21.50,000.00,0
00902,000451000,135.50,21.50,000.00,0
00903,000451500,135.50,21.50,000.00,0
00904,000452000,135.50,21.50,000.00,0
00905,000452500,135.25,21.51,000.00,0
00906,000453000,135.75,21.50,000.00,0
00907,000453500,135.75,21.50,000.00,0
00908,000454000,135.25,21.50,000.00,0
00909,000454500,134.75,21.50,000.00,0
00910,000455000,134.50,21.50,000.00,0
00911,000455500,134.50,21.50,000.00,0
00912,000456000,134.25,21.50,000.00,0
00913,000456500,133.50,21.50,000.00,0
00914,000457000,133.50,21.50,000.00,0
00915,000457500,133.50,21.50,000.00,0
00916,000458000,133.50,21.50,000.00,0
00917,000458500,133.25,21.50,000.00,0
00918,000459000,132.25,21.50,000.00,0
00919,000459500,132.25,21.50,000.00,0
00920,000460000,131.75,21.50,000.00,0
00921,000460500,131.75,21.50,000.00,0
00922,000461000,131.75,21.50,000.00,0
00923,000461500,132.00,21.50,000.00,0
00924,000462000,131.50,21.49,000.00,0
00925,000462500,131.75,21.50,000.00,0
00926,000463000,131.75,21.50,000.00,0
00927,000463500,131.25,21.50,000.00,0
00928,000464000,131.00,21.50,000.00,0
00929,000464500,131.25,21.51,000.00,0
00930,000465000,131.25,21.51,000.00,0
00931,000465500,130.50,21.50,000.00,0
00932,000466000,130.50,21.49,000.00,0
00933,000466500,130.75,21.50,000.00,0
00934,000467000,130.75,21.50,000.00,0
00935,000467500,130.75,21.50,000.00,0
00936,000468000,130.75,21.50,000.00,0
00937,000468500,130.50,21.51,000.00,0
00938,000469000,130.50,21.51,000.00,0
00939,000469500,130.50,21.51,000.00,0
00940,000470000,129.75,21.51,000.00,0
00941,000470500,129.75,21.50,000.00,0
00942,000471000,129.75,21.50,000.00,0
00943,000471500,129.75,21.51,000.00,0
00944,000472000,129.25,21.51,000.00,0
00945,000472500,129.50,21.50,000.00,0
00946,000473000,129.50,21.50,000.00,0
00947,000473500,129.00,21.50,000.00,0
00948,000474000,129.00,21.50,000.00,0
00949,000474500,128.25,21.51,000.00,0
00950,000475000,128.25,21.51,000.00,0
00951,000475500,128.50,21.51,000.00,0
00952,000476000,128.25,21.50,000.00,0
00953,000476500,128.25,21.50,000.00,0
00954,000477000,128.25,21.50,000.00,0
00955,000477500,128.00,21.50,000.00,0
00956,000478000,127.75,21.50,000.00,0
00957,000478500,127.75,21.50,000.00,0
00958,000479000,127.75,21.50,000.00,0
00959,000479500,127.00,21.50,000.00,0
00960,000480000,127.25,21.51,000.00,0
00961,000480500,127.25,21.51,000.00,0
00962,000481000,127.00,21.51,000.00,0
00963,000481500,126.75,21.50,000.00,0
00964,000482000,126.50,21.50,000.00,0
00965,000482500,126.50,21.50,000.00,0
00966,000483000,126.50,21.50,000.00,0
00967,000483500,126.00,21.50,000.00,0
00968,000484000,126.25,21.51,000.00,0
00969,000484500,126.25,21.51,000.00,0
00970,000485000,126.25,21.51,000.00,0
00971,000485500,125.50,21.50,000.00,0
00972,000486000,126.25,21.51,000.00,0
00973,000486500,126.25,21.51,000.00,0
00974,000487000,126.50,21.51,000.00,0
00975,000487500,126.25,21.51,000.00,0
00976,000488000,125.75,21.50,000.00,0
00977,000488500,125.75,21.50,000.00,0
00978,000489000,126.00,21.49,000.00,0
00979,000489500,126.00,21.50,000.00,0
00980,000490000,125.50,21.51,000.00,0
00981,000490500,125.50,21.51,000.00,0
00982,000491000,125.50,21.51,000.00,0
00983,000491500,125.50,21.50,000.00,0
00984,000492000,125.50,21.50,000.00,0
00985,000492500,124.50,21.51,000.00,0
00986,000493000,125.00,21.50,000.00,0
00987,000493500,125.00,21.50,000.00,0
00988,000494000,125.00,21.50,000.00,0
00989,000494500,124.25,21.50,000.00,0
00990,000495000,124.50,21.51,000.00,0
00991,000495500,124.25,21.51,000.00,0
00992,000496000,124.25,21.51,000.00,0
00993,000496500,124.25,21.51,000.00,0
00994,000497000,124.00,21.51,000.00,0
00995,000497500,123.25,21.51,000.00,0
00996,000498000,123.25,21.51,000.00,0
00997,000498500,123.75,21.51,000.00,0
00998,000499000,123.50,21.51,000.00,0
00999,000499500,123.50,21.50,000.00,0
01000,000500000,123.50,21.50,000.00,0
01001,000500500,122.25,21.51,000.00,0
01002,000501000,122.50,21.51,000.00,0
01003,000501500,122.00,21.50,000.00,0
01004,000502000,122.00,21.50,000.00,0
01005,000502500,122.50,21.51,000.00,0
01006,000503000,121.75,21.51,000.00,0
01007,000503500,122.00,21.50,000.00,0
01008,000504000,122.00,21.50,000.00,0
01009,000504500,122.00,21.50,000.00,0
01010,000505000,121.50,21.51,000.00,0
01011,000505500,121.75,21.50,000.00,0
01012,000506000,121.75,21.50,000.00,0
01013,000506500,121.50,21.51,000.00,0
01014,000507000,121.50,21.51,000.00,0
01015,000507500,121.75,21.50,000.00,0
01016,000508000,121.75,21.50,000.00,0
01017,000508500,121.75,21.51,000.00,0
01018,000509000,121.50,21.51,000.00,0
01019,000509500,121.50,21.51,000.00,0
01020,000510000,121.50,21.51,000.00,0
01021,000510500,121.25,21.51,000.00,0
01022,000511000,120.75,21.51,000.00,0
01023,000511500,120.75,21.51,000.00,0
01024,000512000,121.00,21.51,000.00,0
01025,000512500,121.00,21.51,000.00,0
01026,000513000,120.75,21.51,000.00,0
01027,000513500,120.75,21.51,000.00,0
01028,000514000,120.75,21.51,000.00,0
01029,000514500,120.75,21.51,000.00,0
01030,000515000,120.50,21.51,000.00,0
01031,000515500,120.50,21.51,000.00,0
01032,000516000,120.75,21.51,000.00,0
01033,000516500,120.75,21.51,000.00,0
01034,000517000,120.25,21.51,000.00,0
01035,000517500,120.25,21.51,000.00,0
01036,000518000,119.75,21.51,000.00,0
01037,000518500,120.00,21.50,000.00,0
01038,000519000,120.25,21.50,000.00,0
01039,000519500,120.25,21.50,000.00,0
01040,000520000,120.00,21.51,000.00,0
01041,000520500,119.75,21.51,000.00,0
01042,000521000,119.50,21.51,000.00,0
01043,000521500,119.50,21.51,000.00,0
01044,000522000,119.75,21.51,000.00,0
01045,000522500,118.75,21.51,000.00,0
01046,000523000,118.75,21.50,000.00,0
01047,000523500,118.75,21.50,000.00,0
01048,000524000,118.75,21.51,000.00,0
01049,000524500,119.00,21.52,000.00,0
01050,000525000,119.00,21.52,000.00,0
01051,000525500,118.75,21.51,000.00,0
01052,000526000,119.00,21.51,000.00,0
01053,000526500,119.00,21.52,000.00,0
01054,000527000,119.00,21.52,000.00,0
01055,000527500,118.75,21.52,000.00,0
01056,000528000,118.50,21.51,000.00,0
01057,000528500,118.25,21.50,000.00,0
01058,000529000,118.25,21.50,000.00,0
01059,000529500,117.75,21.52,000.00,0
01060,000530000,117.75,21.51,000.00,0
01061,000530500,117.75,21.51,000.00,0
01062,000531000,117.75,21.51,000.00,0
01063,000531500,117.50,21.52,000.00,0
01064,000532000,117.50,21.51,000.00,0
01065,000532500,117.25,21.51,000.00,0
01066,000533000,117.25,21.51,000.00,0
01067,000533500,117.00,21.52,000.00,0
01068,000534000,116.75,21.51,000.00,0
01069,000534500,116.75,21.52,000.00,0
01070,000535000,116.75,21.52,000.00,0
01071,000535500,117.00,21.52,000.00,0
01072,000536000,117.00,21.51,000.00,0
01073,000536500,117.25,21.51,000.00,0
01074,000537000,117.25,21.51,000.00,0
01075,000537500,116.50,21.52,000.00,0
01076,000538000,116.50,21.51,000.00,0
01077,000538500,116.25,21.51,000.00,0
01078,000539000,116.25,21.51,000.00,0
01079,000539500,115.75,21.51,000.00,0
01080,000540000,115.75,21.51,000.00,0
01081,000540500,115.75,21.51,000.00,0
01082,000541000,115.75,21.52,000.00,0
01083,000541500,115.25,21.51,000.00,0
01084,000542000,115.00,21.52,000.00,0
01085,000542500,115.00,21.52,000.00,0
01086,000543000,115.50,21.52,000.00,0
01087,000543500,115.25,21.51,000.00,0
01088,000544000,114.75,21.52,000.00,0
01089,000544500,114.75,21.52,000.00,0
01090,000545000,115.25,21.51,000.00,0
01091,000545500,115.00,21.51,000.00,0
01092,000546000,115.00,21.52,000.00,0
01093,000546500,115.00,21.52,000.00,0
01094,000547000,115.00,21.51,000.00,0
01095,000547500,114.50,21.51,000.00,0
01096,000548000,114.75,21.52,000.00,0
01097,000548500,114.75,21.52,000.00,0
01098,000549000,114.00,21.51,000.00,0
01099,000549500,114.50,21.51,000.00,0
01100,000550000,114.25,21.52,000.00,0
01101,000550500,114.25,21.52,000.00,0
01102,000551000,114.00,21.52,000.00,0
01103,000551500,114.25,21.51,000.00,0
01104,000552000,113.75,21.51,000.00,0
01105,000552500,113.75,21.51,000.00,0
01106,000553000,113.75,21.52,000.00,0
01107,000553500,113.50,21.51,000.00,0
01108,000554000,113.50,21.52,000.00,0
01109,000554500,113.50,21.52,000.00,0
01110,000555000,113.00,21.51,000.00,0
01111,000555500,113.00,21.51,000.00,0
01112,000556000,113.00,21.51,000.00,0
01113,000556500,113.00,21.51,000.00,0
01114,000557000,113.00,21.52,000.00,0
01115,000557500,112.75,21.52,000.00,0
01116,000558000,112.75,21.52,000.00,0
01117,000558500,112.25,21.51,000.00,0
01118,000559000,112.50,21.52,000.00,0
01119,000559500,112.00,21.51,000.00,0
01120,000560000,112.00,21.51,000.00,0
01121,000560500,111.50,21.52,000.00,0
01122,000561000,111.25,21.52,000.00,0
01123,000561500,111.75,21.52,000.00,0
01124,000562000,111.75,21.52,000.00,0
01125,000562500,111.25,21.52,000.00,0
01126,000563000,111.25,21.52,000.00,0
01127,000563500,111.25,21.52,000.00,0
01128,000564000,111.25,21.52,000.00,0
01129,000564500,111.25,21.53,000.00,0
01130,000565000,111.25,21.52,000.00,0
01131,000565500,111.25,21.52,000.00,0
01132,000566000,111.25,21.52,000.00,0
01133,000566500,110.75,21.52,000.00,0
01134,000567000,110.75,21.52,000.00,0
01135,000567500,110.25,21.51,000.00,0
01136,000568000,110.25,21.51,000.00,0
01137,000568500,110.25,21.52,000.00,0
01138,000569000,110.75,21.52,000.00,0
01139,000569500,110.50,21.51,000.00,0
01140,000570000,110.50,21.51,000.00,0
01141,000570500,110.50,21.52,000.00,0
01142,000571000,110.50,21.52,000.00,0
01143,000571500,110.25,21.52,000.00,0
01144,000572000,110.25,21.52,000.00,0
01145,000572500,109.50,21.52,000.00,0
01146,000573000,109.25,21.52,000.00,0
01147,000573500,109.25,21.52,000.00,0
01148,000574000,109.25,21.52,000.00,0
01149,000574500,109.25,21.51,000.00,0
01150,000575000,108.50,21.52,000.00,0
01151,000575500,108.50,21.52,000.00,0
01152,000576000,109.75,21.52,000.00,0
01153,000576500,108.75,21.52,000.00,0
01154,000577000,109.00,21.51,000.00,0
01155,000577500,109.00,21.51,000.00,0
01156,000578000,108.50,21.52,000.00,0
01157,000578500,108.75,21.52,000.00,0
01158,000579000,108.75,21.52,000.00,0
01159,000579500,108.75,21.52,000.00,0
01160,000580000,108.75,21.51,000.00,0
01161,000580500,108.50,21.52,000.00,0
01162,000581000,108.50,21.51,000.00,0
01163,000581500,108.50,21.51,000.00,0
01164,000582000,108.75,21.51,000.00,0
01165,000582500,108.00,21.53,000.00,0
01166,000583000,108.50,21.52,000.00,0
01167,000583500,108.50,21.52,000.00,0
01168,000584000,108.25,21.52,000.00,0
01169,000584500,108.25,21.52,000.00,0
01170,000585000,108.00,21.53,000.00,0
01171,000585500,108.00,21.53,000.00,0
01172,000586000,107.50,21.52,000.00,0
01173,000586500,107.75,21.52,000.00,0
01174,000587000,107.50,21.52,000.00,0
01175,000587500,107.50,21.52,000.00,0
01176,000588000,107.25,21.52,000.00,0
01177,000588500,107.25,21.51,000.00,0
01178,000589000,107.25,21.51,000.00,0
01179,000589500,107.25,21.51,000.00,0
01180,000590000,107.00,21.51,000.00,0
01181,000590500,107.00,21.51,000.00,0
01182,000591000,107.00,21.51,000.00,0
01183,000591500,106.75,21.52,000.00,0
01184,000592000,106.75,21.51,000.00,0
01185,000592500,106.75,21.52,000.00,0
01186,000593000,106.75,21.52,000.00,0
01187,000593500,106.50,21.52,000.00,0
01188,000594000,106.50,21.52,000.00,0
01189,000594500,106.00,21.52,000.00,0
01190,000595000,106.00,21.52,000.00,0
01191,000595500,106.00,21.52,000.00,0
01192,000596000,105.75,21.53,000.00,0
01193,000596500,105.75,21.52,000.00,0
01194,000597000,105.75,21.52,000.00,0
01195,000597500,105.50,21.52,000.00,0
01196,000598000,105.50,21.52,000.00,0
01197,000598500,105.25,21.51,000.00,0
01198,000599000,105.25,21.51,000.00,0
01199,000599500,104.50,21.52,000.00,0
01200,000600000,105.00,21.53,000.00,0
01201,000600500,104.75,21.52,000.00,0
01202,000601000,104.75,21.52,000.00,0
01203,000601500,104.50,21.52,000.00,0
01204,000602000,104.50,21.52,000.00,0
01205,000602500,104.50,21.53,000.00,0
01206,000603000,104.50,21.53,000.00,0
01207,000603500,104.00,21.53,000.00,0
01208,000604000,104.00,21.53,000.00,0
01209,000604500,104.00,21.53,000.00,0
01210,000605000,103.75,21.53,000.00,0
01211,000605500,103.75,21.54,000.00,0
01212,000606000,103.25,21.52,000.00,0
01213,000606500,103.25,21.52,000.00,0
01214,000607000,102.75,21.52,000.00,0
01215,000607500,103.25,21.52,000.00,0
01216,000608000,103.25,21.52,000.00,0
01217,000608500,103.25,21.52,000.00,0
01218,000609000,103.00,21.52,000.00,0
01219,000609500,103.00,21.52,000.00,0
01220,000610000,102.25,21.52,000.00,0
01221,000610500,102.25,21.52,000.00,0
01222,000611000,102.75,21.52,000.00,0
01223,000611500,102.75,21.52,000.00,0
01224,000612000,102.75,21.52,000.00,0
01225,000612500,102.75,21.52,000.00,0
01226,000613000,102.75,21.52,000.00,0
01227,000613500,102.50,21.53,000.00,0
01228,000614000,102.50,21.52,000.00,0
01229,000614500,102.50,21.52,000.00,0
01230,000615000,102.50,21.52,000.00,0
01231,000615500,102.00,21.52,000.00,0
01232,000616000,102.50,21.52,000.00,0
01233,000616500,102.50,21.52,000.00,0
01234,000617000,102.50,21.52,000.00,0
01235,000617500,102.25,21.52,000.00,0
01236,000618000,102.25,21.52,000.00,0
01237,000618500,102.25,21.52,000.00,0
01238,000619000,102.25,21.53,000.00,0
01239,000619500,102.00,21.51,000.00,0
01240,000620000,102.00,21.52,000.00,0
01241,000620500,102.00,21.52,000.00,0
01242,000621000,101.75,21.52,000.00,0
01243,000621500,101.50,21.52,000.00,0
01244,000622000,101.50,21.52,000.00,0
01245,000622500,101.00,21.52,000.00,0
01246,000623000,101.25,21.53,000.00,0
01247,000623500,101.00,21.52,000.00,0
01248,000624000,101.00,21.52,000.00,0
01249,000624500,100.75,21.52,000.00,0
01250,000625000,100.50,21.52,000.00,0
01251,000625500,101.00,21.52,000.00,0
01252,000626000,101.00,21.52,000.00,0
01253,000626500,100.50,21.52,000.00,0
01254,000627000,100.50,21.52,000.00,0
01255,000627500,100.00,21.52,000.00,0
01256,000628000,100.00,21.52,000.00,0
01257,000628500,100.25,21.52,000.00,0
01258,000629000,100.25,21.52,000.00,0
01259,000629500,100.25,21.52,000.00,0
01260,000630000,100.25,21.52,000.00,0
01261,000630500,100.00,21.52,000.00,0
01262,000631000,100.25,21.52,000.00,0
01263,000631500,099.75,21.52,000.00,0
01264,000632000,099.75,21.52,000.00,0
01265,000632500,099.75,21.52,000.00,0
01266,000633000,099.25,21.51,000.00,0
01267,000633500,099.75,21.52,000.00,0
01268,000634000,099.75,21.52,000.00,0
01269,000634500,100.00,21.52,000.00,0
01270,000635000,099.25,21.52,000.00,0
01271,000635500,099.75,21.52,000.00,0
01272,000636000,099.75,21.52,000.00,0
01273,000636500,099.00,21.52,000.00,0
01274,000637000,099.25,21.52,000.00,0
01275,000637500,099.25,21.52,000.00,0
01276,000638000,099.25,21.52,000.00,0
01277,000638500,098.75,21.52,000.00,0
01278,000639000,098.75,21.52,000.00,0
01279,000639500,098.75,21.52,000.00,0
01280,000640000,098.50,21.52,000.00,0
01281,000640500,098.25,21.52,000.00,0
01282,000641000,098.00,21.52,000.00,0
01283,000641500,098.00,21.52,000.00,0
01284,000642000,098.25,21.53,000.00,0
01285,000642500,098.25,21.50,000.00,0
01286,000643000,097.50,21.52,000.00,0
01287,000643500,097.50,21.52,000.00,0
01288,000644000,097.75,21.52,000.00,0
01289,000644500,098.00,21.51,000.00,0
01290,000645000,097.75,21.52,000.00,0
01291,000645500,097.75,21.52,000.00,0
01292,000646000,097.50,21.51,000.00,0
01293,000646500,097.25,21.52,000.00,0
01294,000647000,097.50,21.51,000.00,0
01295,000647500,097.50,21.51,000.00,0
01296,000648000,097.50,21.51,000.00,0
01297,000648500,097.50,21.51,000.00,0
01298,000649000,097.25,21.51,000.00,0
01299,000649500,097.25,21.51,000.00,0
01300,000650000,097.25,21.51,000.00,0
01301,000650500,096.75,21.52,000.00,0
01302,000651000,097.00,21.51,000.00,0
01303,000651500,097.00,21.51,000.00,0
01304,000652000,096.75,21.52,000.00,0
01305,000652500,096.50,21.51,000.00,0
01306,000653000,096.50,21.51,000.00,0
01307,000653500,096.50,21.52,000.00,0
01308,000654000,096.75,21.52,000.00,0
01309,000654500,096.00,21.52,000.00,0
01310,000655000,096.00,21.52,000.00,0
01311,000655500,096.25,21.51,000.00,0
01312,000656000,096.25,21.52,000.00,0
01313,000656500,096.25,21.51,000.00,0
01314,000657000,096.25,21.51,000.00,0
01315,000657500,095.75,21.50,000.00,0
01316,000658000,096.00,21.51,000.00,0
01317,000658500,095.75,21.51,000.00,0
01318,000659000,095.75,21.51,000.00,0
01319,000659500,096.00,21.51,000.00,0
01320,000660000,095.25,21.52,000.00,0
01321,000660500,095.50,21.51,000.00,0
01322,000661000,095.50,21.51,000.00,0
01323,000661500,095.25,21.51,000.00,0
01324,000662000,095.50,21.51,000.00,0
01325,000662500,095.00,21.51,000.00,0
01326,000663000,095.00,21.51,000.00,0
01327,000663500,095.00,21.53,000.00,0
01328,000664000,095.00,21.52,000.00,0
01329,000664500,094.75,21.52,000.00,0
01330,000665000,094.75,21.52,000.00,0
01331,000665500,094.75,21.52,000.00,0
01332,000666000,094.50,21.51,000.00,0
01333,000666500,094.50,21.53,000.00,0
01334,000667000,094.50,21.53,000.00,0
01335,000667500,094.25,21.52,000.00,0
01336,000668000,094.75,21.52,000.00,0
01337,000668500,094.25,21.52,000.00,0
01338,000669000,094.25,21.52,000.00,0
01339,000669500,094.00,21.53,000.00,0
01340,000670000,093.75,21.53,000.00,0
01341,000670500,093.75,21.53,000.00,0
01342,000671000,093.75,21.52,000.00,0
01343,000671500,093.75,21.52,000.00,0
01344,000672000,093.50,21.52,000.00,0
01345,000672500,093.50,21.52,000.00,0
01346,000673000,093.75,21.52,000.00,0
01347,000673500,093.50,21.52,000.00,0
01348,000674000,093.25,21.52,000.00,0
01349,000674500,093.25,21.52,000.00,0
01350,000675000,093.50,21.53,000.00,0
01351,000675500,093.50,21.52,000.00,0
01352,000676000,093.00,21.52,000.00,0
01353,000676500,093.00,21.52,000.00,0
01354,000677000,092.50,21.52,000.00,0
01355,000677500,093.25,21.52,000.00,0
01356,000678000,093.50,21.53,000.00,0
01357,000678500,093.50,21.53,000.00,0
01358,000679000,093.25,21.53,000.00,0
01359,000679500,093.00,21.53,000.00,0
01360,000680000,092.75,21.52,000.00,0
01361,000680500,092.75,21.52,000.00,0
01362,000681000,092.75,21.53,000.00,0
01363,000681500,092.75,21.52,000.00,0
01364,000682000,092.75,21.53,000.00,0
01365,000682500,092.75,21.53,000.00,0
01366,000683000,092.50,21.52,000.00,0
01367,000683500,092.25,21.53,000.00,0
01368,000684000,092.00,21.53,000.00,0
01369,000684500,092.00,21.53,000.00,0
01370,000685000,092.00,21.52,000.00,0
01371,000685500,092.00,21.51,000.00,0
01372,000686000,092.00,21.51,000.00,0
01373,000686500,091.50,21.52,000.00,0
01374,000687000,092.25,21.53,000.00,0
01375,000687500,091.75,21.52,000.00,0
01376,000688000,091.75,21.52,000.00,0
01377,000688500,091.50,21.53,000.00,0
01378,000689000,091.50,21.52,000.00,0
01379,000689500,091.25,21.53,000.00,0
01380,000690000,091.25,21.53,000.00,0
01381,000690500,091.50,21.52,000.00,0
01382,000691000,091.25,21.53,000.00,0
01383,000691500,091.25,21.52,000.00,0
01384,000692000,091.25,21.52,000.00,0
01385,000692500,091.00,21.52,000.00,0
01386,000693000,091.25,21.52,000.00,0
01387,000693500,091.00,21.52,000.00,0
01388,000694000,091.00,21.52,000.00,0
01389,000694500,091.00,21.52,000.00,0
01390,000695000,091.25,21.53,000.00,0
01391,000695500,091.00,21.53,000.00,0
01392,000696000,091.00,21.53,000.00,0
01393,000696500,090.50,21.52,000.00,0
01394,000697000,090.50,21.52,000.00,0
01395,000697500,090.75,21.52,000.00,0
01396,000698000,090.75,21.52,000.00,0
01397,000698500,090.00,21.52,000.00,0
01398,000699000,090.75,21.53,000.00,0
01399,000699500,090.25,21.53,000.00,0
01400,000700000,090.25,21.53,000.00,0
01401,000700500,090.75,21.53,000.00,0
01402,000701000,090.00,21.53,000.00,0
01403,000701500,090.00,21.53,000.00,0
01404,000702000,089.75,21.52,000.00,0
01405,000702500,090.00,21.53,000.00,0
01406,000703000,090.00,21.53,000.00,0
01407,000703500,090.00,21.53,000.00,0
01408,000704000,090.25,21.53,000.00,0
01409,000704500,089.75,21.52,000.00,0
01410,000705000,089.75,21.53,000.00,0
01411,000705500,089.75,21.53,000.00,0
01412,000706000,090.00,21.52,000.00,0
01413,000706500,089.50,21.53,000.00,0
01414,000707000,089.50,21.52,000.00,0
01415,000707500,089.50,21.52,000.00,0
01416,000708000,089.25,21.52,000.00,0
01417,000708500,089.00,21.52,000.00,0
01418,000709000,088.50,21.51,000.00,0
01419,000709500,088.50,21.51,000.00,0
01420,000710000,088.75,21.53,000.00,0
01421,000710500,088.75,21.53,000.00,0
01422,000711000,089.00,21.52,000.00,0
01423,000711500,089.00,21.52,000.00,0
01424,000712000,088.00,21.52,000.00,0
01425,000712500,088.50,21.53,000.00,0
01426,000713000,088.50,21.52,000.00,0
01427,000713500,088.50,21.52,000.00,0
01428,000714000,088.25,21.52,000.00,0
01429,000714500,088.25,21.52,000.00,0
01430,000715000,088.00,21.52,000.00,0
01431,000715500,088.00,21.52,000.00,0
01432,000716000,088.00,21.52,000.00,0
01433,000716500,087.75,21.53,000.00,0
01434,000717000,087.75,21.52,000.00,0
01435,000717500,087.75,21.52,000.00,0
01436,000718000,088.00,21.52,000.00,0
01437,000718500,087.75,21.51,000.00,0
01438,000719000,087.75,21.51,000.00,0
01439,000719500,087.50,21.52,000.00,0
01440,000720000,087.75,21.52,000.00,0
