Sample time (ms): 500
Maximum runtime (s): 720
Index,Time (ms),Oven temperature (C),Ambient temperature (C),PWM controller (percent),Thermocouple open,Reference temperature (C)
00761,000380500,020.75,20.38,100.00,0,146.83
00762,000381000,020.75,20.38,100.00,0,147.00
00763,000381500,020.75,20.38,100.00,0,147.17
00764,000382000,020.75,20.38,100.00,0,147.33
00765,000382500,020.50,20.38,100.00,0,147.50
00766,000383000,020.50,20.38,100.00,0,147.67
00767,000383500,021.00,20.39,100.00,0,147.83
00768,000384000,021.00,20.39,100.00,0,148.00
00769,000384500,021.00,20.39,100.00,0,148.17
00770,000385000,020.75,20.38,100.00,0,148.33
00771,000385500,020.75,20.38,100.00,0,148.50
00772,000386000,020.75,20.38,100.00,0,148.67
00773,000386500,020.75,20.38,100.00,0,148.83
00774,000387000,020.75,20.38,100.00,0,149.00
00775,000387500,020.50,20.38,100.00,0,149.17
00776,000388000,020.50,20.38,100.00,0,149.33
00777,000388500,020.50,20.38,100.00,0,149.50
00778,000389000,020.50,20.38,100.00,0,149.67
00779,000389500,020.75,20.38,100.00,0,149.83
00780,000390000,020.75,20.38,100.00,0,150.00
00781,000390500,020.75,20.38,100.00,0,150.17
00782,000391000,020.75,20.38,100.00,0,150.33
00783,000391500,020.75,20.38,100.00,0,150.50
00784,000392000,020.75,20.38,100.00,0,150.67
00785,000392500,020.75,20.38,100.00,0,150.83
00786,000393000,020.75,20.38,100.00,0,151.00
00787,000393500,020.25,20.38,100.00,0,151.17
00788,000394000,020.25,20.38,100.00,0,151.33
00789,000394500,020.50,20.38,100.00,0,151.50
00790,000395000,020.50,20.38,100.00,0,151.67
00791,000395500,020.50,20.38,100.00,0,151.83
00792,000396000,020.25,20.38,100.00,0,152.00
00793,000396500,020.25,20.38,100.00,0,152.17
00794,000397000,021.00,20.38,100.00,0,152.33
00795,000397500,021.00,20.38,100.00,0,152.50
00796,000398000,020.75,20.38,100.00,0,152.67
00797,000398500,020.75,20.38,100.00,0,152.83
00798,000399000,020.75,20.38,100.00,0,153.00
00799,000399500,020.50,20.38,100.00,0,153.17
00800,000400000,020.50,20.38,100.00,0,153.33
00801,000400500,020.50,20.37,100.00,0,153.50
00802,000401000,020.50,20.37,100.00,0,153.67
00803,000401500,020.50,20.37,100.00,0,153.83
00804,000402000,020.25,20.38,100.00,0,154.00
00805,000402500,020.25,20.38,100.00,0,154.17
00806,000403000,020.75,20.38,100.00,0,154.33
00807,000403500,020.75,20.38,100.00,0,154.50
00808,000404000,020.75,20.38,100.00,0,154.67
00809,000404500,020.75,20.38,100.00,0,154.83
00810,000405000,020.75,20.38,100.00,0,155.00
00811,000405500,020.75,20.38,100.00,0,155.17
00812,000406000,020.75,20.38,100.00,0,155.33
00813,000406500,020.50,20.38,100.00,0,155.50
00814,000407000,020.50,20.38,100.00,0,155.67
00815,000407500,020.50,20.38,100.00,0,155.83
00816,000408000,020.50,20.38,100.00,0,156.00
00817,000408500,020.50,20.38,100.00,0,156.17
00818,000409000,020.25,20.38,100.00,0,156.33
00819,000409500,020.25,20.38,100.00,0,156.50
00820,000410000,020.25,20.38,100.00,0,156.67
00821,000410500,020.25,20.38,100.00,0,156.83
00822,000411000,020.25,20.38,100.00,0,157.00
00823,000411500,020.00,20.38,100.00,0,157.17
00824,000412000,020.00,20.38,100.00,0,157.33
00825,000412500,020.75,20.38,100.00,0,157.50
00826,000413000,020.75,20.38,100.00,0,157.67
00827,000413500,020.75,20.38,100.00,0,157.83
00828,000414000,020.50,20.37,100.00,0,158.00
00829,000414500,020.50,20.37,100.00,0,158.17
00830,000415000,020.50,20.38,100.00,0,158.33
00831,000415500,020.50,20.38,100.00,0,158.50
00832,000416000,020.50,20.38,100.00,0,158.67
00833,000416500,020.50,20.37,100.00,0,158.83
00834,000417000,020.50,20.37,100.00,0,159.00
00835,000417500,020.50,20.37,100.00,0,159.17
00836,000418000,020.50,20.37,100.00,0,159.33
00837,000418500,020.50,20.37,100.00,0,159.50
00838,000419000,020.50,20.37,100.00,0,159.67
00839,000419500,020.50,20.37,100.00,0,159.83
00840,000420000,020.25,20.37,100.00,0,160.00
00841,000420500,020.25,20.37,100.00,0,160.17
00842,000421000,020.50,20.37,100.00,0,160.33
00843,000421500,020.50,20.37,100.00,0,160.50
00844,000422000,020.50,20.37,100.00,0,160.67
00845,000422500,020.75,20.37,100.00,0,160.83
00846,000423000,020.75,20.37,100.00,0,161.00
00847,000423500,021.00,20.37,100.00,0,161.17
00848,000424000,021.00,20.37,100.00,0,161.33
00849,000424500,021.00,20.37,100.00,0,161.50
00850,000425000,020.25,20.37,100.00,0,161.67
00851,000425500,020.25,20.37,100.00,0,161.83
00852,000426000,020.50,20.37,100.00,0,162.00
00853,000426500,020.50,20.37,100.00,0,162.17
00854,000427000,020.50,20.37,100.00,0,162.33
00855,000427500,020.50,20.37,100.00,0,162.50
00856,000428000,020.50,20.37,100.00,0,162.67
00857,000428500,020.75,20.37,100.00,0,162.83
00858,000429000,020.75,20.37,100.00,0,163.00
00859,000429500,020.25,20.38,100.00,0,163.17
00860,000430000,020.25,20.38,100.00,0,163.33
00861,000430500,020.25,20.38,100.00,0,163.50
00862,000431000,020.75,20.37,100.00,0,163.67
