Sample time (ms): 500
Maximum runtime (s): 720
Index,Time (ms),Oven temperature (C),Ambient temperature (C),PWM controller (percent),Thermocouple open
00650,000325000,101.50,22.31,050.43,0
00651,000325500,101.50,22.31,091.49,0
00652,000326000,102.00,22.31,071.05,0
00653,000326500,102.50,22.32,070.60,0
00654,000327000,103.25,22.32,059.40,0
00655,000327500,103.25,22.32,090.46,0
00656,000328000,104.00,22.32,059.25,0
00657,000328500,104.50,22.32,068.80,0
00658,000329000,105.25,22.32,057.59,0
00659,000329500,105.25,22.32,088.64,0
00660,000330000,106.00,22.33,057.43,0
00661,000330500,106.75,22.32,056.21,0
00662,000331000,107.25,22.33,065.75,0
00663,000331500,107.25,22.33,086.78,0
00664,000332000,108.00,22.32,055.56,0
00665,000332500,108.00,22.33,086.60,0
00666,000333000,108.75,22.32,055.38,0
00667,000333500,108.75,22.32,086.41,0
00668,000334000,110.00,22.32,033.68,0
00669,000334500,110.50,22.33,063.21,0
00670,000335000,111.25,22.32,051.97,0
00671,000335500,111.25,22.32,082.99,0
00672,000336000,111.75,22.33,062.51,0
00673,000336500,112.50,22.32,051.27,0
00674,000337000,112.50,22.32,082.29,0
00675,000337500,112.50,22.32,083.31,0
00676,000338000,113.50,22.32,041.32,0
00677,000338500,114.25,22.32,050.08,0
00678,000339000,114.25,22.32,081.09,0
00679,000339500,115.00,22.32,049.84,0
00680,000340000,115.75,22.33,048.59,0
00681,000340500,116.25,22.33,058.09,0
00682,000341000,116.25,22.33,079.09,0
00683,000341500,117.00,22.32,047.84,0
00684,000342000,117.25,22.33,068.09,0
00685,000342500,118.00,22.32,046.83,0
00686,000343000,118.00,22.32,077.83,0
00687,000343500,118.75,22.32,046.57,0
00688,000344000,119.50,22.33,045.30,0
00689,000344500,119.50,22.33,076.29,0
00690,000345000,119.50,22.33,077.29,0
00691,000345500,120.75,22.33,024.52,0
00692,000346000,121.25,22.32,054.00,0
00693,000346500,121.25,22.33,074.98,0
00694,000347000,121.25,22.33,075.97,0
00695,000347500,122.50,22.33,023.20,0
00696,000348000,122.75,22.33,063.42,0
00697,000348500,123.25,22.33,052.90,0
00698,000349000,123.25,22.33,073.88,0
00699,000349500,124.00,22.33,042.60,0
00700,000350000,124.50,22.32,052.07,0
00701,000350500,125.25,22.33,040.79,0
00702,000351000,125.25,22.33,071.76,0
00703,000351500,126.00,22.33,040.48,0
00704,000352000,126.00,22.33,071.44,0
00705,000352500,126.00,22.33,072.42,0
00706,000353000,126.75,22.32,041.13,0
00707,000353500,127.50,22.33,039.84,0
00708,000354000,128.25,22.33,038.55,0
00709,000354500,128.25,22.33,069.51,0
00710,000355000,128.75,22.33,048.97,0
00711,000355500,129.50,22.33,037.67,0
00712,000356000,130.00,22.33,047.13,0
00713,000356500,130.00,22.33,068.08,0
00714,000357000,130.50,22.32,047.53,0
00715,000357500,130.75,22.32,057.74,0
00716,000358000,131.25,22.32,047.19,0
00717,000358500,131.25,22.32,068.14,0
00718,000359000,132.00,22.33,036.84,0
00719,000359500,132.25,22.33,057.04,0
00720,000360000,132.75,22.33,046.49,0
00721,000360500,132.75,22.33,062.06,0
00722,000361000,133.25,22.33,041.13,0
00723,000361500,133.75,22.32,040.20,0
00724,000362000,134.25,22.33,039.26,0
00725,000362500,134.25,22.33,059.83,0
00726,000363000,134.75,22.34,038.89,0
00727,000363500,135.00,22.32,048.70,0
00728,000364000,135.75,22.34,027.01,0
00729,000364500,135.75,22.34,057.57,0
00730,000365000,136.00,22.33,047.37,0
00731,000365500,136.75,22.33,025.67,0
00732,000366000,137.25,22.33,034.72,0
00733,000366500,137.25,22.33,055.27,0
00734,000367000,137.75,22.33,034.32,0
00735,000367500,138.00,22.33,044.11,0
00736,000368000,138.00,22.33,054.66,0
00737,000368500,138.50,22.33,033.70,0
00738,000369000,139.00,22.33,032.74,0
00739,000369500,139.50,22.33,031.78,0
00740,000370000,139.50,22.33,052.32,0
00741,000370500,139.75,22.33,042.10,0
00742,000371000,140.00,22.33,041.89,0
00743,000371500,140.50,22.33,030.92,0
00744,000372000,140.50,22.33,051.46,0
00745,000372500,140.75,22.33,041.24,0
00746,000373000,141.00,22.33,041.03,0
00747,000373500,141.75,22.33,019.30,0
00748,000374000,141.75,22.33,049.83,0
00749,000374500,142.25,22.34,028.86,0
00750,000375000,142.75,22.33,027.88,0
00751,000375500,143.00,22.34,037.65,0
00752,000376000,143.00,22.34,048.18,0
00753,000376500,143.25,22.33,037.95,0
00754,000377000,143.25,22.33,048.47,0
00755,000377500,144.25,22.34,005.99,0
00756,000378000,144.25,22.34,046.51,0
00757,000378500,143.75,22.34,068.53,0
00758,000379000,145.00,22.34,000.00,0
00759,000379500,145.50,22.34,024.30,0
00760,000380000,145.50,22.34,044.82,0
00761,000380500,145.75,22.33,034.58,0
00762,000381000,145.75,22.34,045.09,0
00763,000381500,146.25,22.34,024.10,0
00764,000382000,146.25,22.34,044.61,0
00765,000382500,146.25,22.34,045.12,0
00766,000383000,146.75,22.34,024.13,0
00767,000383500,147.25,22.34,023.14,0
00768,000384000,147.25,22.34,043.64,0
00769,000384500,147.75,22.34,022.65,0
00770,000385000,148.25,22.34,021.65,0
00771,000385500,148.25,22.34,042.15,0
00772,000386000,148.25,22.34,042.66,0
00773,000386500,149.00,22.35,010.90,0
00774,000387000,149.25,22.33,030.65,0
00775,000387500,149.25,22.33,041.15,0
00776,000388000,149.50,22.34,030.90,0
00777,000388500,149.75,22.34,030.65,0
00778,000389000,149.75,22.34,041.15,0
00779,000389500,149.75,22.34,041.65,0
00780,000390000,150.25,22.35,020.64,0
00781,000390500,150.75,22.34,019.64,0
00782,000391000,150.75,22.35,040.13,0
00783,000391500,150.75,22.35,040.63,0
00784,000392000,151.25,22.35,019.63,0
00785,000392500,151.00,22.35,050.87,0
00786,000393000,151.75,22.34,009.12,0
00787,000393500,151.75,22.34,039.61,0
00788,000394000,151.75,22.34,040.11,0
00789,000394500,152.50,22.34,008.35,0
00790,000395000,152.75,22.35,028.09,0
00791,000395500,152.75,22.35,038.58,0
00792,000396000,153.00,22.34,028.32,0
00793,000396500,153.25,22.35,028.06,0
00794,000397000,153.25,22.35,038.55,0
00795,000397500,153.25,22.35,039.04,0
00796,000398000,153.75,22.35,018.03,0
00797,000398500,153.50,22.35,049.27,0
00798,000399000,154.00,22.35,018.26,0
00799,000399500,154.00,22.35,038.75,0
00800,000400000,154.25,22.34,028.49,0
00801,000400500,154.50,22.34,028.23,0
00802,000401000,154.50,22.34,038.73,0
00803,000401500,155.00,22.34,017.71,0
00804,000402000,154.50,22.34,059.71,0
00805,000402500,155.25,22.35,007.95,0
00806,000403000,155.25,22.35,038.44,0
00807,000403500,155.50,22.34,028.18,0
00808,000404000,155.75,22.34,027.92,0
00809,000404500,156.25,22.36,016.90,0
00810,000405000,156.25,22.36,037.39,0
00811,000405500,156.25,22.35,037.88,0
00812,000406000,156.50,22.34,027.62,0
00813,000406500,156.75,22.34,027.36,0
00814,000407000,156.75,22.34,037.85,0
00815,000407500,156.75,22.35,038.34,0
00816,000408000,157.00,22.35,028.08,0
00817,000408500,157.25,22.34,027.82,0
00818,000409000,157.25,22.34,038.31,0
00819,000409500,157.50,22.34,028.05,0
00820,000410000,157.50,22.35,038.54,0
00821,000410500,157.75,22.35,028.28,0
00822,000411000,157.75,22.35,038.77,0
00823,000411500,157.75,22.35,039.27,0
00824,000412000,157.75,22.35,039.76,0
00825,000412500,158.25,22.35,018.75,0
00826,000413000,158.25,22.35,039.25,0
00827,000413500,158.25,22.34,039.74,0
00828,000414000,158.75,22.36,018.74,0
00829,000414500,159.00,22.36,028.48,0
00830,000415000,159.00,22.36,038.97,0
00831,000415500,158.75,22.35,050.22,0
00832,000416000,159.00,22.35,029.97,0
00833,000416500,159.00,22.35,040.46,0
00834,000417000,159.50,22.35,019.46,0
00835,000417500,159.25,22.35,050.71,0
00836,000418000,159.50,22.34,030.46,0
00837,000418500,159.50,22.34,040.96,0
00838,000419000,159.75,22.35,030.71,0
00839,000419500,160.00,22.35,030.45,0
00840,000420000,160.25,22.35,030.20,0
00841,000420500,160.25,22.35,055.04,0
00842,000421000,160.50,22.35,045.79,0
00843,000421500,159.75,22.35,089.56,0
00844,000422000,160.75,22.35,018.07,0
00845,000422500,160.75,22.35,059.59,0
00846,000423000,161.00,22.36,050.36,0
00847,000423500,161.00,22.35,061.88,0
00848,000424000,161.50,22.35,041.91,0
00849,000424500,161.50,22.35,063.44,0
00850,000425000,161.25,22.34,075.73,0
00851,000425500,161.75,22.35,045.77,0
00852,000426000,161.75,22.35,067.31,0
00853,000426500,161.75,22.35,068.86,0
00854,000427000,161.75,22.35,070.41,0
00855,000427500,161.75,22.35,071.97,0
00856,000428000,162.00,22.34,062.77,0
00857,000428500,162.00,22.34,074.34,0
00858,000429000,162.25,22.35,065.16,0
00859,000429500,161.75,22.36,098.23,0
00860,000430000,162.25,22.35,058.31,0
00861,000430500,162.25,22.35,079.90,0
00862,000431000,162.50,22.35,070.73,0
00863,000431500,163.00,22.35,060.81,0
00864,000432000,163.25,22.34,071.65,0
00865,000432500,163.25,22.34,083.25,0
00866,000433000,163.25,22.35,084.84,0
00867,000433500,164.00,22.35,054.19,0
00868,000434000,164.00,22.35,085.79,0
00869,000434500,164.00,22.36,087.39,0
00870,000435000,164.25,22.35,078.25,0
00871,000435500,164.25,22.36,089.86,0
00872,000436000,164.25,22.36,091.48,0
00873,000436500,164.50,22.36,082.35,0
00874,000437000,164.75,22.36,083.22,0
00875,000437500,164.75,22.35,094.85,0
00876,000438000,164.75,22.35,096.48,0
00877,000438500,165.00,22.35,087.37,0
00878,000439000,165.50,22.36,077.50,0
00879,000439500,165.75,22.36,088.39,0
00880,000440000,165.75,22.36,100.00,0
00881,000440500,166.00,22.36,090.93,0
00882,000441000,166.75,22.36,070.32,0
00883,000441500,166.75,22.37,100.00,0
00884,000442000,166.75,22.37,100.00,0
00885,000442500,167.00,22.36,094.53,0
00886,000443000,167.00,22.36,100.00,0
00887,000443500,167.75,22.36,075.59,0
00888,000444000,167.75,22.36,100.00,0
00889,000444500,168.00,22.36,098.17,0
00890,000445000,168.25,22.37,099.09,0
00891,000445500,168.75,22.37,089.25,0
00892,000446000,168.75,22.37,100.00,0
00893,000446500,168.25,22.37,100.00,0
00894,000447000,169.50,22.37,062.03,0
00895,000447500,169.75,22.37,100.00,0
00896,000448000,169.75,22.37,100.00,0
00897,000448500,170.25,22.37,094.83,0
00898,000449000,170.25,22.36,100.00,0
00899,000449500,170.25,22.36,100.00,0
00900,000450000,170.75,22.36,098.40,0
00901,000450500,171.25,22.36,098.59,0
00902,000451000,171.75,22.36,098.78,0
00903,000451500,171.75,22.36,100.00,0
00904,000452000,172.00,22.36,100.00,0
00905,000452500,172.50,22.37,100.00,0
00906,000453000,173.25,22.37,091.08,0
00907,000453500,173.25,22.37,100.00,0
00908,000454000,173.50,22.37,100.00,0
00909,000454500,174.00,22.36,100.00,0
00910,000455000,174.00,22.37,100.00,0
00911,000455500,174.00,22.37,100.00,0
00912,000456000,174.75,22.37,096.83,0
00913,000456500,175.50,22.37,096.29,0
00914,000457000,176.00,22.37,100.00,0
00915,000457500,176.00,22.37,100.00,0
00916,000458000,176.50,22.37,100.00,0
00917,000458500,177.00,22.38,100.00,0
00918,000459000,178.00,22.37,087.36,0
00919,000459500,178.00,22.37,100.00,0
00920,000460000,178.00,22.37,100.00,0
00921,000460500,178.50,22.38,100.00,0
00922,000461000,179.00,22.38,100.00,0
00923,000461500,179.00,22.38,100.00,0
00924,000462000,179.50,22.37,100.00,0
00925,000462500,180.00,22.38,100.00,0
00926,000463000,180.75,22.37,100.00,0
00927,000463500,180.75,22.37,100.00,0
00928,000464000,181.75,22.37,093.33,0
00929,000464500,182.00,22.39,100.00,0
00930,000465000,182.00,22.39,100.00,0
00931,000465500,182.25,22.38,100.00,0
00932,000466000,182.50,22.38,100.00,0
00933,000466500,183.50,22.37,096.73,0
00934,000467000,183.50,22.37,100.00,0
00935,000467500,183.75,22.37,100.00,0
00936,000468000,184.25,22.37,100.00,0
00937,000468500,185.00,22.38,100.00,0
00938,000469000,185.00,22.38,100.00,0
00939,000469500,185.50,22.38,100.00,0
00940,000470000,185.75,22.38,100.00,0
00941,000470500,186.25,22.37,100.00,0
00942,000471000,186.25,22.37,100.00,0
00943,000471500,186.75,22.38,100.00,0
00944,000472000,187.00,22.37,100.00,0
00945,000472500,187.75,22.39,100.00,0
00946,000473000,187.75,22.39,100.00,0
00947,000473500,188.50,22.37,100.00,0
00948,000474000,189.00,22.38,100.00,0
00949,000474500,190.00,22.38,100.00,0
00950,000475000,190.00,22.38,100.00,0
00951,000475500,190.00,22.38,100.00,0
00952,000476000,191.00,22.38,100.00,0
00953,000476500,191.75,22.38,100.00,0
00954,000477000,191.75,22.38,100.00,0
00955,000477500,192.25,22.38,100.00,0
00956,000478000,192.25,22.37,100.00,0
00957,000478500,193.25,22.38,100.00,0
00958,000479000,193.25,22.38,100.00,0
00959,000479500,193.75,22.38,100.00,0
00960,000480000,194.75,22.38,100.00,0
00961,000480500,194.50,22.38,100.00,0
00962,000481000,194.50,22.38,100.00,0
00963,000481500,195.25,22.38,100.00,0
00964,000482000,195.50,22.39,100.00,0
00965,000482500,195.50,22.39,100.00,0
00966,000483000,196.25,22.39,100.00,0
00967,000483500,196.25,22.38,100.00,0
00968,000484000,197.75,22.38,100.00,0
00969,000484500,197.75,22.38,100.00,0
00970,000485000,198.25,22.38,100.00,0
00971,000485500,199.00,22.38,100.00,0
00972,000486000,199.50,22.39,100.00,0
00973,000486500,199.50,22.39,100.00,0
00974,000487000,200.00,22.39,100.00,0
00975,000487500,200.25,22.39,100.00,0
00976,000488000,201.00,22.39,100.00,0
00977,000488500,201.00,22.39,100.00,0
00978,000489000,202.00,22.39,100.00,0
00979,000489500,202.75,22.40,100.00,0
00980,000490000,203.25,22.40,100.00,0
00981,000490500,203.25,22.40,100.00,0
00982,000491000,203.75,22.40,100.00,0
00983,000491500,204.75,22.40,100.00,0
00984,000492000,205.25,22.39,100.00,0
00985,000492500,205.25,22.39,100.00,0
00986,000493000,205.50,22.39,100.00,0
00987,000493500,206.75,22.40,100.00,0
00988,000494000,206.75,22.39,100.00,0
00989,000494500,206.75,22.39,100.00,0
00990,000495000,208.00,22.39,100.00,0
00991,000495500,208.50,22.40,100.00,0
00992,000496000,209.00,22.39,100.00,0
00993,000496500,209.00,22.39,100.00,0
00994,000497000,209.75,22.39,100.00,0
00995,000497500,210.25,22.40,100.00,0
00996,000498000,210.25,22.40,100.00,0
00997,000498500,211.00,22.40,100.00,0
00998,000499000,211.00,22.40,100.00,0
00999,000499500,211.50,22.39,100.00,0
01000,000500000,211.50,22.39,100.00,0
01001,000500500,212.50,22.40,100.00,0
01002,000501000,213.50,22.40,100.00,0
01003,000501500,214.25,22.40,100.00,0
01004,000502000,214.25,22.40,100.00,0
01005,000502500,214.50,22.39,100.00,0
01006,000503000,215.50,22.40,100.00,0
01007,000503500,215.50,22.40,100.00,0
01008,000504000,215.50,22.40,100.00,0
01009,000504500,216.25,22.39,100.00,0
01010,000505000,217.25,22.40,100.00,0
01011,000505500,217.75,22.40,100.00,0
01012,000506000,217.75,22.40,100.00,0
01013,000506500,217.75,22.40,100.00,0
01014,000507000,218.50,22.40,100.00,0
01015,000507500,219.50,22.40,100.00,0
01016,000508000,219.50,22.40,100.00,0
01017,000508500,220.50,22.40,100.00,0
01018,000509000,221.25,22.40,100.00,0
01019,000509500,222.25,22.40,100.00,0
01020,000510000,222.25,22.40,100.00,0
01021,000510500,223.00,22.41,077.67,0
01022,000511000,223.00,22.40,100.00,0
01023,000511500,224.00,22.41,060.86,0
01024,000512000,224.00,22.41,098.94,0
01025,000512500,224.50,22.41,075.52,0
01026,000513000,225.25,22.40,061.32,0
01027,000513500,225.25,22.40,089.37,0
01028,000514000,225.50,22.40,076.66,0
01029,000514500,226.75,22.41,030.93,0
01030,000515000,227.25,22.41,057.44,0
01031,000515500,227.25,22.41,075.44,0
01032,000516000,227.75,22.41,051.92,0
01033,000516500,228.50,22.41,037.65,0
01034,000517000,229.25,22.41,033.36,0
01035,000517500,229.25,22.41,061.31,0
01036,000518000,229.50,22.41,048.50,0
01037,000518500,230.50,22.41,013.43,0
01038,000519000,231.00,22.41,029.84,0
01039,000519500,231.00,22.41,047.75,0
01040,000520000,231.75,22.41,013.39,0
01041,000520500,232.25,22.41,019.77,0
01042,000521000,232.50,22.42,026.89,0
01043,000521500,232.50,22.42,034.76,0
01044,000522000,232.25,22.41,043.37,0
01045,000522500,233.25,22.41,000.00,0
01046,000523000,233.00,22.41,036.80,0
01047,000523500,233.00,22.41,024.63,0
01048,000524000,233.25,22.42,011.70,0
01049,000524500,233.75,22.42,000.00,0
01050,000525000,234.50,22.42,000.00,0
01051,000525500,234.50,22.42,011.34,0
01052,000526000,234.50,22.42,009.12,0
01053,000526500,234.75,22.42,000.00,0
01054,000527000,235.00,22.43,000.00,0
01055,000527500,235.00,22.43,000.91,0
01056,000528000,235.75,22.42,000.00,0
01057,000528500,235.75,22.42,000.00,0
01058,000529000,236.25,22.43,000.00,0
01059,000529500,236.25,22.43,000.00,0
01060,000530000,236.50,22.43,000.00,0
01061,000530500,237.00,22.43,000.00,0
01062,000531000,237.00,22.43,000.00,0
01063,000531500,237.25,22.42,000.00,0
01064,000532000,237.75,22.42,000.00,0
01065,000532500,237.75,22.43,000.00,0
01066,000533000,237.75,22.43,000.00,0
01067,000533500,238.00,22.43,000.00,0
01068,000534000,237.75,22.44,000.00,0
01069,000534500,238.00,22.43,000.00,0
01070,000535000,238.00,22.43,000.00,0
01071,000535500,238.00,22.43,000.00,0
01072,000536000,237.75,22.42,000.00,0
01073,000536500,238.00,22.43,000.00,0
01074,000537000,238.00,22.43,000.00,0
01075,000537500,238.25,22.44,000.00,0
01076,000538000,238.00,22.43,000.00,0
01077,000538500,238.00,22.44,000.00,0
01078,000539000,238.00,22.44,000.00,0
01079,000539500,238.00,22.43,000.00,0
01080,000540000,238.25,22.43,000.00,0
01081,000540500,238.00,22.43,000.00,0
01082,000541000,238.00,22.43,000.00,0
01083,000541500,238.25,22.43,000.00,0
01084,000542000,238.00,22.43,000.00,0
01085,000542500,238.25,22.43,000.00,0
01086,000543000,238.25,22.43,000.00,0
01087,000543500,238.25,22.44,000.00,0
01088,000544000,238.25,22.44,000.00,0
01089,000544500,238.00,22.44,000.00,0
01090,000545000,238.00,22.44,000.00,0
01091,000545500,238.00,22.43,000.00,0
01092,000546000,238.00,22.43,000.00,0
01093,000546500,238.00,22.43,000.00,0
01094,000547000,238.00,22.44,000.00,0
01095,000547500,237.75,22.43,000.00,0
01096,000548000,237.75,22.44,000.00,0
01097,000548500,237.75,22.44,000.00,0
01098,000549000,237.50,22.43,000.00,0
01099,000549500,237.25,22.44,000.00,0
01100,000550000,236.75,22.44,000.00,0
01101,000550500,236.75,22.44,000.00,0
01102,000551000,236.50,22.44,000.00,0
01103,000551500,236.75,22.44,000.00,0
01104,000552000,236.75,22.44,000.00,0
01105,000552500,236.75,22.44,000.00,0
01106,000553000,236.75,22.44,000.00,0
01107,000553500,236.50,22.44,000.00,0
01108,000554000,236.50,22.44,000.00,0
01109,000554500,236.50,22.44,000.00,0
01110,000555000,236.25,22.44,000.00,0
01111,000555500,236.50,22.44,000.00,0
01112,000556000,235.75,22.44,000.00,0
01113,000556500,235.75,22.44,000.00,0
01114,000557000,235.50,22.44,000.00,0
01115,000557500,235.50,22.44,000.00,0
01116,000558000,235.75,22.44,000.00,0
01117,000558500,235.75,22.44,000.00,0
01118,000559000,235.50,22.44,000.00,0
01119,000559500,235.00,22.44,000.00,0
01120,000560000,234.25,22.45,000.00,0
01121,000560500,234.25,22.45,000.00,0
01122,000561000,233.50,22.44,000.00,0
01123,000561500,233.25,22.44,000.00,0
01124,000562000,233.25,22.44,000.00,0
01125,000562500,233.00,22.45,000.00,0
01126,000563000,232.50,22.44,000.00,0
01127,000563500,232.25,22.45,000.00,0
01128,000564000,232.25,22.45,000.00,0
01129,000564500,232.25,22.45,000.00,0
01130,000565000,232.25,22.45,000.00,0
01131,000565500,232.00,22.45,000.00,0
01132,000566000,232.00,22.45,000.00,0
01133,000566500,232.00,22.45,000.00,0
01134,000567000,230.50,22.45,000.00,0
01135,000567500,227.75,22.44,000.00,0
01136,000568000,227.75,22.44,000.00,0
01137,000568500,225.75,22.45,000.00,0
01138,000569000,223.25,22.46,000.00,0
01139,000569500,221.75,22.46,000.00,0
01140,000570000,221.75,22.46,000.00,0
01141,000570500,219.75,22.45,000.00,0
01142,000571000,218.25,22.47,000.00,0
01143,000571500,217.25,22.46,000.00,0
01144,000572000,217.25,22.46,000.00,0
01145,000572500,215.50,22.47,000.00,0
01146,000573000,214.75,22.47,000.00,0
01147,000573500,213.25,22.48,000.00,0
01148,000574000,213.25,22.48,000.00,0
01149,000574500,212.50,22.47,000.00,0
01150,000575000,213.25,22.48,000.00,0
01151,000575500,211.75,22.48,000.00,0
01152,000576000,211.75,22.48,000.00,0
01153,000576500,210.50,22.49,000.00,0
01154,000577000,210.50,22.49,000.00,0
01155,000577500,209.75,22.50,000.00,0
01156,000578000,209.75,22.50,000.00,0
01157,000578500,209.50,22.49,000.00,0
01158,000579000,208.50,22.49,000.00,0
01159,000579500,208.50,22.49,000.00,0
01160,000580000,206.25,22.49,000.00,0
01161,000580500,203.00,22.50,000.00,0
01162,000581000,202.00,22.50,000.00,0
01163,000581500,202.00,22.50,000.00,0
01164,000582000,201.75,22.50,000.00,0
01165,000582500,200.50,22.50,000.00,0
01166,000583000,199.50,22.50,000.00,0
01167,000583500,199.50,22.50,000.00,0
01168,000584000,198.00,22.50,000.00,0
01169,000584500,198.00,22.50,000.00,0
01170,000585000,198.00,22.50,000.00,0
01171,000585500,198.00,22.50,000.00,0
01172,000586000,196.75,22.51,000.00,0
01173,000586500,195.00,22.50,000.00,0
01174,000587000,195.50,22.51,000.00,0
01175,000587500,195.50,22.51,000.00,0
01176,000588000,196.00,22.51,000.00,0
01177,000588500,195.00,22.51,000.00,0
01178,000589000,194.00,22.51,000.00,0
01179,000589500,194.00,22.51,000.00,0
01180,000590000,193.25,22.53,000.00,0
01181,000590500,193.50,22.52,000.00,0
01182,000591000,192.75,22.51,000.00,0
01183,000591500,192.75,22.51,000.00,0
01184,000592000,192.00,22.53,000.00,0
01185,000592500,190.50,22.53,000.00,0
01186,000593000,191.50,22.52,000.00,0
01187,000593500,191.50,22.52,000.00,0
01188,000594000,191.00,22.53,000.00,0
01189,000594500,190.50,22.53,000.00,0
01190,000595000,190.50,22.53,000.00,0
01191,000595500,190.50,22.53,000.00,0
01192,000596000,189.75,22.53,000.00,0
01193,000596500,188.50,22.53,000.00,0
01194,000597000,188.50,22.53,000.00,0
01195,000597500,188.00,22.54,000.00,0
01196,000598000,187.50,22.54,000.00,0
01197,000598500,186.50,22.53,000.00,0
01198,000599000,186.50,22.53,000.00,0
01199,000599500,186.75,22.54,000.00,0
01200,000600000,186.75,22.54,000.00,0
01201,000600500,185.75,22.54,000.00,0
01202,000601000,185.75,22.54,000.00,0
01203,000601500,185.00,22.54,000.00,0
01204,000602000,184.00,22.54,000.00,0
01205,000602500,182.25,22.55,000.00,0
01206,000603000,182.25,22.55,000.00,0
01207,000603500,182.00,22.54,000.00,0
01208,000604000,182.00,22.53,000.00,0
01209,000604500,181.25,22.54,000.00,0
01210,000605000,181.25,22.54,000.00,0
01211,000605500,180.75,22.55,000.00,0
01212,000606000,180.75,22.54,000.00,0
01213,000606500,180.25,22.55,000.00,0
01214,000607000,180.25,22.55,000.00,0
01215,000607500,179.75,22.55,000.00,0
01216,000608000,180.50,22.55,000.00,0
01217,000608500,179.25,22.55,000.00,0
01218,000609000,179.25,22.55,000.00,0
01219,000609500,177.50,22.55,000.00,0
01220,000610000,177.50,22.55,000.00,0
01221,000610500,177.50,22.55,000.00,0
01222,000611000,178.00,22.55,000.00,0
01223,000611500,178.00,22.55,000.00,0
01224,000612000,177.25,22.55,000.00,0
01225,000612500,177.25,22.55,000.00,0
01226,000613000,176.50,22.55,000.00,0
01227,000613500,176.50,22.56,000.00,0
01228,000614000,175.75,22.56,000.00,0
01229,000614500,175.75,22.56,000.00,0
01230,000615000,175.00,22.55,000.00,0
01231,000615500,174.25,22.55,000.00,0
01232,000616000,174.25,22.56,000.00,0
01233,000616500,174.25,22.56,000.00,0
01234,000617000,173.00,22.56,000.00,0
01235,000617500,171.50,22.56,000.00,0
01236,000618000,170.50,22.56,000.00,0
01237,000618500,170.50,22.56,000.00,0
01238,000619000,169.50,22.55,000.00,0
01239,000619500,168.75,22.56,000.00,0
01240,000620000,169.00,22.56,000.00,0
01241,000620500,169.00,22.56,000.00,0
01242,000621000,169.25,22.55,000.00,0
01243,000621500,168.75,22.55,000.00,0
01244,000622000,167.75,22.56,000.00,0
01245,000622500,167.75,22.56,000.00,0
01246,000623000,167.00,22.56,000.00,0
01247,000623500,167.25,22.56,000.00,0
01248,000624000,167.25,22.56,000.00,0
01249,000624500,167.25,22.56,000.00,0
01250,000625000,167.00,22.56,000.00,0
01251,000625500,166.50,22.56,000.00,0
01252,000626000,166.50,22.57,000.00,0
01253,000626500,166.50,22.57,000.00,0
01254,000627000,166.25,22.56,000.00,0
01255,000627500,165.25,22.57,000.00,0
01256,000628000,165.25,22.57,000.00,0
01257,000628500,163.50,22.57,000.00,0
01258,000629000,161.75,22.56,000.00,0
01259,000629500,161.25,22.57,000.00,0
01260,000630000,161.25,22.57,000.00,0
01261,000630500,162.25,22.56,000.00,0
01262,000631000,161.50,22.57,000.00,0
01263,000631500,161.50,22.57,000.00,0
01264,000632000,161.50,22.57,000.00,0
01265,000632500,161.50,22.56,000.00,0
01266,000633000,162.50,22.56,000.00,0
01267,000633500,161.50,22.56,000.00,0
01268,000634000,161.50,22.56,000.00,0
01269,000634500,160.75,22.56,000.00,0
01270,000635000,159.50,22.57,000.00,0
01271,000635500,158.50,22.57,000.00,0
01272,000636000,158.50,22.57,000.00,0
01273,000636500,159.25,22.57,000.00,0
01274,000637000,158.75,22.57,000.00,0
01275,000637500,158.50,22.57,000.00,0
01276,000638000,158.50,22.57,000.00,0
01277,000638500,155.75,22.57,000.00,0
01278,000639000,156.50,22.57,000.00,0
01279,000639500,155.75,22.57,000.00,0
01280,000640000,155.75,22.57,000.00,0
01281,000640500,156.25,22.57,000.00,0
01282,000641000,155.75,22.57,000.00,0
01283,000641500,155.25,22.57,000.00,0
01284,000642000,155.25,22.57,000.00,0
01285,000642500,154.25,22.56,000.00,0
01286,000643000,154.25,22.57,000.00,0
01287,000643500,154.25,22.57,000.00,0
01288,000644000,153.50,22.56,000.00,0
01289,000644500,153.00,22.57,000.00,0
01290,000645000,152.25,22.57,000.00,0
01291,000645500,152.25,22.57,000.00,0
01292,000646000,152.75,22.57,000.00,0
01293,000646500,152.50,22.57,000.00,0
01294,000647000,153.00,22.57,000.00,0
01295,000647500,153.00,22.57,000.00,0
01296,000648000,152.75,22.57,000.00,0
01297,000648500,152.25,22.58,000.00,0
01298,000649000,152.00,22.57,000.00,0
01299,000649500,152.00,22.57,000.00,0
01300,000650000,151.25,22.57,000.00,0
01301,000650500,151.00,22.57,000.00,0
01302,000651000,151.00,22.57,000.00,0
01303,000651500,151.00,22.57,000.00,0
01304,000652000,151.00,22.57,000.00,0
01305,000652500,150.75,22.57,000.00,0
01306,000653000,150.00,22.58,000.00,0
01307,000653500,150.00,22.58,000.00,0
01308,000654000,149.25,22.59,000.00,0
01309,000654500,149.25,22.58,000.00,0
01310,000655000,149.25,22.59,000.00,0
01311,000655500,149.25,22.59,000.00,0
01312,000656000,148.50,22.57,000.00,0
