Sample time (ms): 500
Maximum runtime (s): 720
Index,Time (ms),Oven temperature (C),Ambient temperature (C),PWM controller (percent),Thermocouple open
00688,000344000,115.75,22.51,043.20,0
00689,000344500,116.50,22.51,051.97,0
00690,000345000,117.00,22.50,061.48,0
00691,000345500,117.00,22.50,082.50,0
00692,000346000,117.75,22.51,051.27,0
00693,000346500,118.75,22.51,039.28,0
00694,000347000,119.25,22.51,058.78,0
00695,000347500,119.25,22.51,079.79,0
00696,000348000,120.00,22.53,048.55,0
00697,000348500,120.75,22.52,047.30,0
00698,000349000,120.50,22.51,089.06,0
00699,000349500,120.50,22.51,080.06,0
00700,000350000,121.75,22.51,027.31,0
00701,000350500,122.25,22.53,056.81,0
00702,000351000,123.00,22.52,045.55,0
00703,000351500,123.00,22.52,076.55,0
00704,000352000,123.50,22.53,056.04,0
00705,000352500,124.50,22.53,034.03,0
00706,000353000,124.75,22.51,064.26,0
00707,000353500,124.75,22.51,075.25,0
00708,000354000,125.50,22.51,043.99,0
00709,000354500,126.25,22.51,042.72,0
00710,000355000,127.00,22.52,041.45,0
00711,000355500,127.00,22.52,072.42,0
00712,000356000,127.50,22.53,051.90,0
00713,000356500,127.50,22.52,072.88,0
00714,000357000,127.50,22.52,073.86,0
00715,000357500,128.25,22.51,042.59,0
00716,000358000,128.75,22.51,052.07,0
00717,000358500,129.75,22.51,030.04,0
00718,000359000,129.75,22.51,071.01,0
00719,000359500,130.25,22.51,050.48,0
00720,000360000,131.00,22.51,039.19,0
00721,000360500,131.50,22.52,043.28,0
00722,000361000,131.50,22.52,063.87,0
00723,000361500,131.75,22.52,053.70,0
00724,000362000,132.75,22.51,021.28,0
00725,000362500,133.50,22.51,029.61,0
00726,000363000,133.50,22.51,060.18,0
00727,000363500,133.50,22.53,060.76,0
00728,000364000,134.50,22.53,018.33,0
00729,000364500,134.75,22.51,048.14,0
00730,000365000,134.75,22.51,058.71,0
00731,000365500,135.50,22.51,027.03,0
00732,000366000,136.00,22.53,036.09,0
00733,000366500,136.75,22.52,024.39,0
00734,000367000,136.75,22.52,054.95,0
00735,000367500,136.75,22.50,055.50,0
00736,000368000,137.50,22.51,023.81,0
00737,000368500,138.00,22.53,032.85,0
00738,000369000,138.00,22.53,053.40,0
00739,000369500,138.50,22.51,032.45,0
00740,000370000,139.00,22.51,031.49,0
00741,000370500,139.50,22.51,030.53,0
00742,000371000,139.50,22.51,051.08,0
00743,000371500,140.25,22.51,019.36,0
00744,000372000,140.50,22.51,039.15,0
00745,000372500,140.75,22.51,038.93,0
00746,000373000,140.75,22.51,049.47,0
00747,000373500,141.25,22.51,028.50,0
00748,000374000,142.00,22.51,016.78,0
00749,000374500,142.00,22.51,047.30,0
00750,000375000,142.50,22.50,026.33,0
00751,000375500,142.50,22.51,046.86,0
00752,000376000,143.50,22.53,004.37,0
00753,000376500,143.50,22.53,044.89,0
00754,000377000,143.75,22.51,034.66,0
00755,000377500,144.00,22.51,034.43,0
00756,000378000,144.25,22.51,034.20,0
00757,000378500,144.25,22.51,044.72,0
00758,000379000,145.00,22.51,012.98,0
00759,000379500,145.25,22.51,032.74,0
00760,000380000,145.25,22.51,043.26,0
00761,000380500,145.25,22.51,043.77,0
00762,000381000,146.00,22.50,012.03,0
00763,000381500,146.75,22.51,010.29,0
00764,000382000,147.00,22.50,030.04,0
00765,000382500,147.00,22.50,040.55,0
00766,000383000,147.00,22.51,041.05,0
00767,000383500,147.50,22.51,020.06,0
00768,000384000,147.75,22.51,029.81,0
00769,000384500,147.75,22.51,040.31,0
00770,000385000,148.25,22.51,019.31,0
00771,000385500,148.50,22.52,029.06,0
00772,000386000,148.75,22.51,028.81,0
00773,000386500,148.75,22.51,039.31,0
00774,000387000,149.25,22.52,018.31,0
00775,000387500,149.50,22.51,028.06,0
00776,000388000,149.00,22.52,060.06,0
00777,000388500,149.00,22.52,040.57,0
00778,000389000,150.25,22.51,000.00,0
00779,000389500,150.50,22.51,027.05,0
00780,000390000,150.50,22.51,037.55,0
00781,000390500,150.75,22.53,027.29,0
00782,000391000,151.00,22.52,027.04,0
00783,000391500,151.25,22.51,026.78,0
00784,000392000,151.25,22.51,037.27,0
00785,000392500,151.25,22.52,037.77,0
00786,000393000,151.50,22.51,027.51,0
00787,000393500,151.50,22.53,038.01,0
00788,000394000,151.50,22.53,038.51,0
00789,000394500,152.25,22.51,006.75,0
00790,000395000,152.75,22.51,015.74,0
00791,000395500,152.75,22.52,036.23,0
00792,000396000,152.75,22.52,036.72,0
00793,000396500,153.00,22.52,026.47,0
00794,000397000,153.50,22.53,015.45,0
00795,000397500,154.00,22.53,014.44,0
00796,000398000,154.00,22.53,034.93,0
00797,000398500,153.75,22.53,046.17,0
00798,000399000,153.50,22.53,047.41,0
00799,000399500,154.50,22.52,000.00,0
00800,000400000,154.50,22.52,035.39,0
00801,000400500,155.00,22.53,014.37,0
00802,000401000,154.75,22.52,045.61,0
00803,000401500,155.50,22.51,003.84,0
00804,000402000,155.50,22.51,034.33,0
00805,000402500,155.50,22.53,034.82,0
00806,000403000,155.75,22.51,024.55,0
00807,000403500,156.00,22.52,024.29,0
00808,000404000,156.00,22.52,034.77,0
00809,000404500,156.00,22.51,035.26,0
00810,000405000,156.50,22.52,014.25,0
00811,000405500,156.50,22.52,034.73,0
00812,000406000,156.50,22.52,035.22,0
00813,000406500,156.25,22.53,046.46,0
00814,000407000,156.75,22.51,015.45,0
00815,000407500,156.75,22.51,035.94,0
00816,000408000,156.75,22.52,036.44,0
00817,000408500,157.50,22.51,004.67,0
00818,000409000,157.25,22.52,045.91,0
00819,000409500,157.25,22.52,036.41,0
00820,000410000,157.25,22.53,036.90,0
00821,000410500,157.25,22.52,037.40,0
00822,000411000,157.50,22.53,027.14,0
00823,000411500,157.50,22.53,037.64,0
00824,000412000,158.00,22.52,016.63,0
00825,000412500,158.25,22.53,026.37,0
00826,000413000,158.00,22.54,047.62,0
00827,000413500,158.00,22.54,038.12,0
00828,000414000,159.00,22.53,000.00,0
00829,000414500,158.50,22.53,057.61,0
00830,000415000,159.00,22.53,016.60,0
00831,000415500,159.00,22.53,037.09,0
00832,000416000,159.25,22.53,026.84,0
00833,000416500,159.75,22.53,015.83,0
00834,000417000,159.75,22.54,036.32,0
00835,000417500,159.75,22.54,036.82,0
00836,000418000,160.00,22.53,026.56,0
00837,000418500,159.75,22.53,047.81,0
00838,000419000,159.25,22.53,059.81,0
00839,000419500,159.25,22.53,040.32,0
00840,000420000,160.25,22.53,000.00,0
00841,000420500,160.00,22.53,063.40,0
00842,000421000,160.25,22.53,044.16,0
00843,000421500,160.25,22.53,055.67,0
00844,000422000,160.25,22.53,057.19,0
00845,000422500,160.25,22.52,058.71,0
00846,000423000,160.25,22.52,060.24,0
00847,000423500,160.75,22.54,040.27,0
00848,000424000,160.75,22.54,061.80,0
00849,000424500,161.25,22.53,041.83,0
00850,000425000,161.25,22.53,063.37,0
00851,000425500,161.00,22.54,075.66,0
00852,000426000,161.50,22.53,045.71,0
00853,000426500,162.00,22.54,045.76,0
00854,000427000,162.00,22.54,067.31,0
00855,000427500,162.00,22.54,068.86,0
00856,000428000,162.00,22.53,070.42,0
00857,000428500,161.75,22.54,082.74,0
00858,000429000,161.75,22.54,074.31,0
00859,000429500,161.75,22.54,075.89,0
00860,000430000,162.25,22.54,055.97,0
00861,000430500,162.50,22.54,066.80,0
00862,000431000,162.50,22.54,078.38,0
00863,000431500,162.50,22.54,079.97,0
00864,000432000,163.00,22.54,060.06,0
00865,000432500,163.00,22.54,081.66,0
00866,000433000,163.00,22.54,083.25,0
00867,000433500,163.25,22.54,074.11,0
00868,000434000,163.50,22.54,074.96,0
00869,000434500,163.75,22.54,075.82,0
00870,000435000,163.75,22.54,087.43,0
00871,000435500,164.25,22.54,067.55,0
00872,000436000,164.50,22.54,078.41,0
00873,000436500,165.00,22.54,068.53,0
00874,000437000,165.00,22.54,090.15,0
00875,000437500,165.25,22.55,081.02,0
00876,000438000,165.25,22.54,092.65,0
00877,000438500,165.25,22.54,094.28,0
00878,000439000,165.50,22.55,085.16,0
00879,000439500,165.25,22.54,100.00,0
00880,000440000,165.75,22.54,077.70,0
00881,000440500,165.75,22.54,099.34,0
00882,000441000,166.25,22.54,079.49,0
00883,000441500,166.25,22.55,100.00,0
00884,000442000,166.25,22.54,100.00,0
00885,000442500,166.25,22.54,100.00,0
00886,000443000,166.75,22.54,084.63,0
00887,000443500,167.25,22.54,084.79,0
00888,000444000,167.75,22.54,084.95,0
00889,000444500,167.75,22.54,100.00,0
00890,000445000,167.50,22.55,100.00,0
00891,000445500,168.25,22.55,078.47,0
00892,000446000,168.75,22.55,088.64,0
00893,000446500,168.75,22.55,100.00,0
00894,000447000,169.00,22.54,100.00,0
00895,000447500,169.25,22.55,100.00,0
00896,000448000,169.75,22.55,092.36,0
00897,000448500,169.75,22.55,100.00,0
00898,000449000,170.00,22.55,100.00,0
00899,000449500,170.75,22.55,084.43,0
00900,000450000,171.25,22.56,094.62,0
00901,000450500,171.25,22.56,100.00,0
00902,000451000,171.50,22.54,100.00,0
00903,000451500,172.00,22.56,097.45,0
00904,000452000,172.00,22.55,100.00,0
00905,000452500,172.00,22.55,100.00,0
00906,000453000,172.75,22.55,090.31,0
00907,000453500,173.00,22.56,100.00,0
00908,000454000,173.00,22.56,100.00,0
00909,000454500,173.50,22.56,100.00,0
00910,000455000,173.50,22.56,100.00,0
00911,000455500,174.25,22.55,094.36,0
00912,000456000,174.25,22.55,100.00,0
00913,000456500,174.50,22.55,100.00,0
00914,000457000,175.00,22.56,100.00,0
00915,000457500,176.00,22.55,085.98,0
00916,000458000,176.00,22.55,100.00,0
00917,000458500,176.25,22.55,100.00,0
00918,000459000,176.75,22.56,100.00,0
00919,000459500,177.25,22.56,100.00,0
00920,000460000,177.25,22.56,100.00,0
00921,000460500,177.75,22.56,100.00,0
00922,000461000,178.25,22.56,100.00,0
00923,000461500,178.25,22.57,100.00,0
00924,000462000,178.25,22.57,100.00,0
00925,000462500,178.75,22.56,100.00,0
00926,000463000,179.25,22.56,100.00,0
00927,000463500,180.25,22.54,093.98,0
00928,000464000,180.25,22.54,100.00,0
00929,000464500,181.00,22.56,100.00,0
00930,000465000,180.75,22.56,100.00,0
00931,000465500,181.75,22.57,096.43,0
00932,000466000,181.75,22.57,100.00,0
00933,000466500,182.25,22.56,100.00,0
00934,000467000,183.00,22.56,100.00,0
00935,000467500,183.50,22.56,100.00,0
00936,000468000,183.50,22.56,100.00,0
00937,000468500,184.00,22.56,100.00,0
00938,000469000,184.50,22.55,100.00,0
00939,000469500,184.50,22.57,100.00,0
00940,000470000,184.50,22.57,100.00,0
00941,000470500,185.00,22.57,100.00,0
00942,000471000,186.00,22.56,100.00,0
00943,000471500,186.00,22.56,100.00,0
00944,000472000,186.50,22.57,100.00,0
00945,000472500,187.25,22.57,100.00,0
00946,000473000,187.50,22.56,100.00,0
00947,000473500,187.50,22.56,100.00,0
00948,000474000,188.25,22.57,100.00,0
00949,000474500,188.75,22.57,100.00,0
00950,000475000,189.25,22.57,100.00,0
00951,000475500,189.25,22.57,100.00,0
00952,000476000,189.75,22.57,100.00,0
00953,000476500,190.50,22.58,100.00,0
00954,000477000,191.25,22.57,100.00,0
00955,000477500,191.25,22.57,100.00,0
00956,000478000,191.25,22.57,100.00,0
00957,000478500,192.25,22.58,100.00,0
00958,000479000,193.00,22.58,100.00,0
00959,000479500,193.00,22.58,100.00,0
00960,000480000,193.75,22.59,100.00,0
00961,000480500,194.25,22.57,100.00,0
00962,000481000,194.75,22.58,100.00,0
00963,000481500,194.75,22.58,100.00,0
00964,000482000,195.75,22.58,100.00,0
00965,000482500,196.00,22.59,100.00,0
00966,000483000,197.00,22.58,100.00,0
00967,000483500,197.00,22.58,100.00,0
00968,000484000,197.25,22.58,100.00,0
00969,000484500,197.75,22.58,100.00,0
00970,000485000,198.25,22.58,100.00,0
00971,000485500,198.25,22.58,100.00,0
00972,000486000,199.00,22.58,100.00,0
00973,000486500,199.25,22.58,100.00,0
00974,000487000,199.25,22.58,100.00,0
00975,000487500,200.00,22.58,100.00,0
00976,000488000,200.50,22.58,100.00,0
00977,000488500,201.25,22.59,100.00,0
00978,000489000,201.25,22.59,100.00,0
00979,000489500,201.50,22.57,100.00,0
00980,000490000,202.75,22.58,100.00,0
00981,000490500,203.25,22.58,100.00,0
00982,000491000,203.25,22.58,100.00,0
00983,000491500,203.75,22.60,100.00,0
00984,000492000,204.25,22.58,100.00,0
00985,000492500,205.25,22.58,100.00,0
00986,000493000,205.25,22.58,100.00,0
00987,000493500,205.50,22.58,100.00,0
00988,000494000,206.50,22.59,100.00,0
00989,000494500,207.00,22.59,100.00,0
00990,000495000,207.00,22.59,100.00,0
00991,000495500,207.00,22.58,100.00,0
00992,000496000,208.50,22.59,100.00,0
00993,000496500,209.00,22.58,100.00,0
00994,000497000,209.00,22.58,100.00,0
00995,000497500,209.25,22.59,100.00,0
00996,000498000,209.75,22.59,100.00,0
00997,000498500,210.75,22.58,100.00,0
00998,000499000,210.75,22.58,100.00,0
00999,000499500,211.25,22.58,100.00,0
01000,000500000,211.25,22.58,100.00,0
01001,000500500,211.75,22.59,100.00,0
01002,000501000,211.75,22.59,100.00,0
01003,000501500,212.50,22.59,100.00,0
01004,000502000,213.50,22.59,100.00,0
01005,000502500,213.50,22.59,100.00,0
01006,000503000,214.00,22.59,100.00,0
01007,000503500,215.00,22.58,100.00,0
01008,000504000,215.50,22.59,100.00,0
01009,000504500,215.50,22.59,100.00,0
01010,000505000,215.25,22.57,100.00,0
01011,000505500,216.50,22.58,100.00,0
01012,000506000,217.25,22.57,100.00,0
01013,000506500,217.25,22.57,100.00,0
01014,000507000,217.75,22.59,100.00,0
01015,000507500,218.75,22.58,100.00,0
01016,000508000,219.00,22.59,100.00,0
01017,000508500,219.00,22.59,100.00,0
01018,000509000,219.25,22.59,100.00,0
01019,000509500,220.25,22.58,100.00,0
01020,000510000,221.00,22.59,100.00,0
01021,000510500,221.00,22.59,100.00,0
01022,000511000,221.75,22.59,100.00,0
01023,000511500,222.25,22.59,100.00,0
01024,000512000,222.75,22.58,100.00,0
01025,000512500,222.75,22.58,100.00,0
01026,000513000,223.00,22.60,100.00,0
01027,000513500,223.75,22.58,100.00,0
01028,000514000,224.75,22.58,092.59,0
01029,000514500,224.75,22.58,100.00,0
01030,000515000,224.50,22.58,100.00,0
01031,000515500,225.25,22.59,100.00,0
01032,000516000,226.25,22.59,088.88,0
01033,000516500,226.25,22.59,100.00,0
01034,000517000,226.50,22.58,100.00,0
01035,000517500,227.50,22.59,085.68,0
01036,000518000,227.50,22.58,100.00,0
01037,000518500,227.50,22.58,100.00,0
01038,000519000,228.50,22.59,083.20,0
01039,000519500,229.25,22.60,091.11,0
01040,000520000,229.25,22.60,100.00,0
01041,000520500,229.25,22.60,100.00,0
01042,000521000,230.00,22.58,089.32,0
01043,000521500,230.75,22.59,087.21,0
01044,000522000,230.75,22.59,100.00,0
01045,000522500,231.75,22.60,074.49,0
01046,000523000,232.00,22.60,100.00,0
01047,000523500,232.25,22.58,100.00,0
01048,000524000,232.25,22.58,100.00,0
01049,000524500,233.50,22.59,059.74,0
01050,000525000,234.00,22.58,088.35,0
01051,000525500,234.75,22.59,000.00,0
01052,000526000,234.75,22.59,000.00,0
01053,000526500,235.75,22.59,000.00,0
01054,000527000,236.25,22.58,000.00,0
01055,000527500,236.50,22.58,000.00,0
01056,000528000,236.50,22.58,000.00,0
01057,000528500,237.25,22.58,000.00,0
01058,000529000,237.75,22.60,000.00,0
01059,000529500,238.25,22.59,000.00,0
01060,000530000,238.25,22.59,000.00,0
01061,000530500,238.50,22.59,000.00,0
01062,000531000,238.50,22.59,000.00,0
01063,000531500,239.25,22.58,000.00,0
01064,000532000,239.25,22.58,000.00,0
01065,000532500,240.00,22.58,000.00,0
01066,000533000,240.00,22.58,000.00,0
01067,000533500,240.00,22.60,000.00,0
01068,000534000,240.00,22.60,000.00,0
01069,000534500,240.50,22.59,000.00,0
01070,000535000,241.00,22.59,000.00,0
01071,000535500,241.00,22.59,000.00,0
01072,000536000,241.50,22.59,000.00,0
01073,000536500,241.25,22.58,000.00,0
01074,000537000,241.50,22.58,000.00,0
01075,000537500,241.50,22.58,000.00,0
01076,000538000,241.50,22.60,000.00,0
01077,000538500,241.50,22.59,000.00,0
01078,000539000,241.75,22.59,000.00,0
01079,000539500,241.75,22.59,000.00,0
01080,000540000,241.75,22.59,000.00,0
01081,000540500,241.25,22.59,000.00,0
01082,000541000,241.75,22.58,000.00,0
01083,000541500,241.75,22.58,000.00,0
01084,000542000,242.00,22.59,000.00,0
01085,000542500,241.75,22.59,000.00,0
01086,000543000,242.00,22.58,000.00,0
01087,000543500,242.00,22.58,000.00,0
01088,000544000,241.25,22.59,000.00,0
01089,000544500,241.25,22.60,000.00,0
01090,000545000,242.00,22.59,000.00,0
01091,000545500,242.00,22.59,000.00,0
01092,000546000,242.00,22.59,000.00,0
01093,000546500,242.00,22.59,000.00,0
01094,000547000,242.25,22.61,000.00,0
01095,000547500,242.25,22.61,000.00,0
01096,000548000,242.00,22.59,000.00,0
01097,000548500,241.75,22.59,000.00,0
01098,000549000,241.75,22.59,000.00,0
01099,000549500,241.75,22.59,000.00,0
01100,000550000,241.75,22.60,000.00,0
01101,000550500,242.00,22.60,000.00,0
01102,000551000,242.00,22.60,000.00,0
01103,000551500,242.00,22.60,000.00,0
01104,000552000,242.00,22.60,000.00,0
01105,000552500,242.00,22.60,000.00,0
01106,000553000,242.00,22.60,000.00,0
01107,000553500,241.75,22.60,000.00,0
01108,000554000,241.75,22.60,000.00,0
01109,000554500,241.75,22.60,000.00,0
01110,000555000,241.75,22.60,000.00,0
01111,000555500,241.25,22.60,000.00,0
01112,000556000,240.50,22.60,000.00,0
01113,000556500,240.25,22.61,000.00,0
01114,000557000,240.25,22.61,000.00,0
01115,000557500,240.25,22.60,000.00,0
01116,000558000,240.25,22.61,000.00,0
01117,000558500,240.25,22.60,000.00,0
01118,000559000,240.25,22.60,000.00,0
01119,000559500,239.75,22.60,000.00,0
01120,000560000,239.50,22.61,000.00,0
01121,000560500,239.00,22.61,000.00,0
01122,000561000,239.00,22.61,000.00,0
01123,000561500,239.50,22.60,000.00,0
01124,000562000,239.50,22.60,000.00,0
01125,000562500,239.25,22.60,000.00,0
01126,000563000,239.25,22.60,000.00,0
01127,000563500,239.00,22.61,000.00,0
01128,000564000,238.75,22.61,000.00,0
01129,000564500,238.25,22.61,000.00,0
01130,000565000,238.25,22.61,000.00,0
01131,000565500,238.25,22.60,000.00,0
01132,000566000,238.00,22.62,000.00,0
01133,000566500,237.50,22.62,000.00,0
01134,000567000,237.50,22.62,000.00,0
01135,000567500,237.00,22.62,000.00,0
01136,000568000,237.25,22.61,000.00,0
01137,000568500,237.25,22.61,000.00,0
01138,000569000,236.25,22.62,000.00,0
01139,000569500,236.00,22.61,000.00,0
01140,000570000,236.25,22.61,000.00,0
01141,000570500,236.25,22.61,000.00,0
01142,000571000,235.75,22.62,000.00,0
01143,000571500,235.50,22.62,000.00,0
01144,000572000,235.75,22.61,000.00,0
01145,000572500,235.75,22.61,000.00,0
01146,000573000,234.50,22.62,000.00,0
01147,000573500,234.50,22.62,000.00,0
01148,000574000,233.75,22.61,000.00,0
01149,000574500,233.75,22.61,000.00,0
01150,000575000,233.50,22.62,000.00,0
01151,000575500,232.50,22.63,000.00,0
01152,000576000,229.00,22.62,000.00,0
01153,000576500,229.00,22.62,000.00,0
01154,000577000,225.75,22.62,000.00,0
01155,000577500,224.25,22.63,000.00,0
01156,000578000,222.75,22.63,000.00,0
01157,000578500,222.75,22.63,000.00,0
01158,000579000,221.75,22.64,000.00,0
01159,000579500,220.25,22.64,000.00,0
01160,000580000,219.75,22.64,000.00,0
01161,000580500,219.75,22.64,000.00,0
01162,000581000,217.75,22.64,000.00,0
01163,000581500,215.75,22.65,000.00,0
01164,000582000,214.75,22.65,000.00,0
01165,000582500,214.75,22.65,000.00,0
01166,000583000,214.25,22.65,000.00,0
01167,000583500,212.00,22.65,000.00,0
01168,000584000,212.00,22.65,000.00,0
01169,000584500,212.25,22.67,000.00,0
01170,000585000,211.25,22.67,000.00,0
01171,000585500,210.25,22.66,000.00,0
01172,000586000,210.25,22.66,000.00,0
01173,000586500,208.50,22.66,000.00,0
01174,000587000,207.25,22.67,000.00,0
01175,000587500,207.25,22.67,000.00,0
01176,000588000,207.25,22.67,000.00,0
01177,000588500,206.25,22.67,000.00,0
01178,000589000,206.25,22.67,000.00,0
01179,000589500,204.50,22.68,000.00,0
01180,000590000,204.50,22.68,000.00,0
01181,000590500,204.25,22.68,000.00,0
01182,000591000,204.50,22.68,000.00,0
01183,000591500,204.00,22.68,000.00,0
01184,000592000,204.00,22.68,000.00,0
01185,000592500,202.00,22.68,000.00,0
01186,000593000,200.50,22.69,000.00,0
01187,000593500,198.75,22.68,000.00,0
01188,000594000,198.75,22.68,000.00,0
01189,000594500,198.50,22.69,000.00,0
01190,000595000,197.25,22.69,000.00,0
01191,000595500,196.75,22.69,000.00,0
01192,000596000,196.75,22.69,000.00,0
01193,000596500,196.25,22.70,000.00,0
01194,000597000,196.00,22.70,000.00,0
01195,000597500,195.75,22.70,000.00,0
01196,000598000,195.75,22.70,000.00,0
01197,000598500,195.50,22.70,000.00,0
01198,000599000,195.50,22.71,000.00,0
01199,000599500,195.50,22.71,000.00,0
01200,000600000,195.25,22.71,000.00,0
01201,000600500,195.25,22.71,000.00,0
01202,000601000,194.75,22.71,000.00,0
01203,000601500,194.75,22.71,000.00,0
01204,000602000,194.00,22.72,000.00,0
01205,000602500,193.25,22.72,000.00,0
01206,000603000,192.50,22.72,000.00,0
01207,000603500,192.50,22.72,000.00,0
01208,000604000,192.25,22.72,000.00,0
01209,000604500,191.75,22.72,000.00,0
01210,000605000,191.00,22.72,000.00,0
01211,000605500,191.00,22.72,000.00,0
01212,000606000,189.75,22.73,000.00,0
01213,000606500,188.25,22.74,000.00,0
01214,000607000,188.25,22.73,000.00,0
01215,000607500,188.25,22.73,000.00,0
01216,000608000,187.75,22.74,000.00,0
01217,000608500,186.50,22.74,000.00,0
01218,000609000,186.75,22.74,000.00,0
01219,000609500,186.75,22.74,000.00,0
01220,000610000,185.75,22.74,000.00,0
01221,000610500,184.50,22.74,000.00,0
01222,000611000,183.00,22.75,000.00,0
01223,000611500,183.00,22.75,000.00,0
01224,000612000,182.50,22.74,000.00,0
01225,000612500,181.25,22.75,000.00,0
01226,000613000,181.00,22.75,000.00,0
01227,000613500,181.00,22.75,000.00,0
01228,000614000,179.75,22.75,000.00,0
01229,000614500,179.25,22.75,000.00,0
01230,000615000,178.50,22.76,000.00,0
01231,000615500,178.50,22.76,000.00,0
01232,000616000,178.75,22.75,000.00,0
01233,000616500,178.50,22.75,000.00,0
01234,000617000,178.50,22.75,000.00,0
01235,000617500,179.75,22.76,000.00,0
01236,000618000,180.25,22.76,000.00,0
01237,000618500,179.25,22.76,000.00,0
01238,000619000,179.25,22.76,000.00,0
01239,000619500,178.50,22.76,000.00,0
01240,000620000,178.00,22.76,000.00,0
01241,000620500,177.50,22.76,000.00,0
01242,000621000,177.50,22.76,000.00,0
01243,000621500,177.50,22.76,000.00,0
01244,000622000,176.75,22.76,000.00,0
01245,000622500,176.00,22.76,000.00,0
01246,000623000,176.00,22.76,000.00,0
01247,000623500,175.25,22.76,000.00,0
01248,000624000,173.75,22.76,000.00,0
01249,000624500,174.00,22.77,000.00,0
01250,000625000,174.00,22.77,000.00,0
01251,000625500,173.00,22.77,000.00,0
01252,000626000,173.25,22.78,000.00,0
01253,000626500,172.50,22.78,000.00,0
01254,000627000,172.50,22.78,000.00,0
01255,000627500,173.00,22.78,000.00,0
01256,000628000,172.00,22.79,000.00,0
01257,000628500,170.50,22.79,000.00,0
01258,000629000,170.50,22.79,000.00,0
01259,000629500,169.25,22.78,000.00,0
01260,000630000,168.75,22.78,000.00,0
01261,000630500,168.25,22.79,000.00,0
01262,000631000,168.25,22.79,000.00,0
01263,000631500,168.25,22.79,000.00,0
01264,000632000,167.75,22.79,000.00,0
01265,000632500,167.75,22.79,000.00,0
01266,000633000,168.00,22.79,000.00,0
01267,000633500,168.50,22.79,000.00,0
01268,000634000,168.00,22.80,000.00,0
01269,000634500,168.00,22.80,000.00,0
01270,000635000,166.50,22.80,000.00,0
01271,000635500,164.50,22.79,000.00,0
01272,000636000,164.25,22.81,000.00,0
01273,000636500,164.25,22.81,000.00,0
01274,000637000,163.25,22.81,000.00,0
01275,000637500,162.25,22.80,000.00,0
01276,000638000,162.00,22.81,000.00,0
01277,000638500,162.00,22.81,000.00,0
01278,000639000,162.25,22.81,000.00,0
01279,000639500,162.50,22.81,000.00,0
01280,000640000,161.75,22.81,000.00,0
01281,000640500,161.75,22.81,000.00,0
01282,000641000,161.50,22.81,000.00,0
01283,000641500,162.00,22.80,000.00,0
01284,000642000,162.00,22.81,000.00,0
01285,000642500,162.00,22.81,000.00,0
01286,000643000,161.50,22.81,000.00,0
01287,000643500,161.50,22.83,000.00,0
01288,000644000,161.50,22.82,000.00,0
01289,000644500,161.50,22.82,000.00,0
01290,000645000,160.75,22.82,000.00,0
01291,000645500,159.00,22.83,000.00,0
01292,000646000,158.75,22.82,000.00,0
01293,000646500,158.75,22.82,000.00,0
01294,000647000,159.25,22.84,000.00,0
01295,000647500,158.00,22.83,000.00,0
01296,000648000,158.00,22.83,000.00,0
01297,000648500,158.25,22.83,000.00,0
01298,000649000,157.50,22.84,000.00,0
01299,000649500,156.25,22.84,000.00,0
01300,000650000,156.25,22.84,000.00,0
01301,000650500,155.75,22.84,000.00,0
01302,000651000,155.50,22.85,000.00,0
01303,000651500,155.00,22.84,000.00,0
01304,000652000,155.00,22.84,000.00,0
01305,000652500,154.50,22.84,000.00,0
01306,000653000,153.50,22.84,000.00,0
01307,000653500,154.50,22.85,000.00,0
01308,000654000,154.50,22.85,000.00,0
01309,000654500,153.25,22.86,000.00,0
01310,000655000,153.25,22.85,000.00,0
01311,000655500,153.00,22.86,000.00,0
01312,000656000,153.00,22.86,000.00,0
01313,000656500,153.25,22.85,000.00,0
01314,000657000,153.75,22.86,000.00,0
01315,000657500,153.00,22.86,000.00,0
01316,000658000,153.00,22.86,000.00,0
01317,000658500,152.00,22.86,000.00,0
01318,000659000,150.50,22.86,000.00,0
01319,000659500,149.00,22.87,000.00,0
01320,000660000,149.00,22.87,000.00,0
01321,000660500,149.00,22.87,000.00,0
01322,000661000,150.00,22.86,000.00,0
01323,000661500,150.00,22.87,000.00,0
01324,000662000,150.00,22.87,000.00,0
01325,000662500,148.00,22.86,000.00,0
01326,000663000,148.00,22.86,000.00,0
01327,000663500,147.50,22.87,000.00,0
01328,000664000,147.50,22.87,000.00,0
01329,000664500,145.25,22.87,000.00,0
01330,000665000,145.25,22.88,000.00,0
01331,000665500,145.25,22.88,000.00,0
01332,000666000,145.00,22.87,000.00,0
01333,000666500,144.75,22.88,000.00,0
01334,000667000,145.25,22.86,000.00,0
01335,000667500,145.25,22.86,000.00,0
01336,000668000,144.50,22.87,000.00,0
01337,000668500,144.25,22.88,000.00,0
01338,000669000,144.75,22.87,000.00,0
01339,000669500,144.75,22.87,000.00,0
01340,000670000,145.25,22.88,000.00,0
01341,000670500,143.75,22.88,000.00,0
01342,000671000,144.25,22.88,000.00,0
01343,000671500,144.25,22.88,000.00,0
01344,000672000,144.50,22.87,000.00,0
01345,000672500,143.00,22.88,000.00,0
01346,000673000,141.50,22.87,000.00,0
01347,000673500,141.50,22.87,000.00,0
01348,000674000,140.25,22.88,000.00,0
01349,000674500,138.50,22.88,000.00,0
01350,000675000,139.00,22.88,000.00,0
