Sample time (ms): 500
Maximum runtime (s): 720
Index,Time (ms),Oven temperature (C),Ambient temperature (C),PWM controller (percent),Thermocouple open,Reference temperature (C)
00583,000291500,075.75,20.84,086.16,0,100.75
00584,000292000,075.25,20.85,100.00,0,101.00
00585,000292500,076.00,20.85,057.42,0,101.25
00586,000293000,076.25,20.85,077.67,0,101.50
00587,000293500,076.25,20.85,088.68,0,101.75
00588,000294000,076.25,20.84,089.69,0,102.00
00589,000294500,076.50,20.85,079.94,0,102.25
00590,000295000,077.00,20.84,069.45,0,102.50
00591,000295500,077.00,20.84,090.45,0,102.75
00592,000296000,077.25,20.85,080.71,0,103.00
00593,000296500,077.25,20.85,091.72,0,103.25
00594,000297000,077.75,20.85,071.23,0,103.50
00595,000297500,077.75,20.85,092.24,0,103.75
00596,000298000,078.00,20.84,082.50,0,104.00
00597,000298500,078.25,20.84,082.76,0,104.25
00598,000299000,078.75,20.85,072.27,0,104.50
00599,000299500,078.75,20.85,093.28,0,104.75
00600,000300000,078.50,20.85,100.00,0,105.00
00601,000300500,079.00,20.85,076.35,0,105.29
00602,000301000,079.75,20.85,065.23,0,105.58
00603,000301500,079.75,20.85,096.37,0,105.88
00604,000302000,080.00,20.85,086.75,0,106.17
00605,000302500,080.50,20.85,076.39,0,106.46
00606,000303000,080.50,20.85,097.53,0,106.75
00607,000303500,080.50,20.85,098.67,0,107.04
00608,000304000,081.00,20.85,078.30,0,107.33
00609,000304500,081.25,20.84,088.69,0,107.62
00610,000305000,081.25,20.84,099.83,0,107.92
00611,000305500,081.75,20.85,079.47,0,108.21
00612,000306000,082.00,20.85,089.86,0,108.50
00613,000306500,082.00,20.85,100.00,0,108.79
00614,000307000,082.00,20.85,100.00,0,109.08
00615,000307500,082.75,20.85,071.04,0,109.38
00616,000308000,083.00,20.85,091.44,0,109.67
00617,000308500,083.50,20.85,081.08,0,109.96
00618,000309000,083.50,20.85,100.00,0,110.25
00619,000309500,083.75,20.86,092.61,0,110.54
00620,000310000,084.25,20.85,082.25,0,110.83
00621,000310500,084.50,20.86,092.64,0,111.12
00622,000311000,084.50,20.86,100.00,0,111.42
00623,000311500,085.25,20.86,072.68,0,111.71
00624,000312000,085.75,20.86,082.31,0,112.00
00625,000312500,086.00,20.85,092.70,0,112.29
00626,000313000,086.00,20.85,100.00,0,112.58
00627,000313500,086.50,20.86,083.48,0,112.88
00628,000314000,086.75,20.85,093.87,0,113.17
00629,000314500,087.25,20.85,083.51,0,113.46
00630,000315000,087.25,20.85,100.00,0,113.75
00631,000315500,088.00,20.85,073.53,0,114.04
00632,000316000,088.25,20.85,093.92,0,114.33
00633,000316500,089.00,20.86,072.80,0,114.62
00634,000317000,089.00,20.86,100.00,0,114.92
00635,000317500,089.50,20.86,083.57,0,115.21
00636,000318000,090.00,20.85,083.20,0,115.50
00637,000318500,090.75,20.85,072.07,0,115.79
00638,000319000,090.75,20.85,100.00,0,116.08
00639,000319500,090.50,20.85,100.00,0,116.38
00640,000320000,091.50,20.85,063.21,0,116.67
00641,000320500,091.50,20.85,100.00,0,116.96
00642,000321000,092.25,20.84,073.22,0,117.25
00643,000321500,092.75,20.85,082.84,0,117.54
00644,000322000,093.00,20.86,093.21,0,117.83
00645,000322500,093.00,20.86,100.00,0,118.12
00646,000323000,093.75,20.86,073.21,0,118.42
00647,000323500,094.00,20.86,093.58,0,118.71
00648,000324000,094.50,20.85,083.20,0,119.00
00649,000324500,094.50,20.85,100.00,0,119.29
00650,000325000,095.00,20.86,083.95,0,119.58
00651,000325500,095.75,20.86,072.81,0,119.88
00652,000326000,096.50,20.86,071.67,0,120.17
00653,000326500,096.50,20.86,100.00,0,120.46
00654,000327000,097.00,20.86,082.40,0,120.75
00655,000327500,097.75,20.86,071.26,0,121.04
00656,000328000,098.00,20.86,091.62,0,121.33
00657,000328500,098.00,20.86,100.00,0,121.62
00658,000329000,098.50,20.86,082.34,0,121.92
00659,000329500,099.50,20.86,060.44,0,122.21
00660,000330000,100.25,20.86,069.29,0,122.50
00661,000330500,100.25,20.86,100.00,0,122.79
00662,000331000,101.25,20.86,058.48,0,123.08
00663,000331500,101.25,20.86,099.58,0,123.38
00664,000332000,101.50,20.86,089.92,0,123.67
00665,000332500,101.50,20.86,100.00,0,123.96
00666,000333000,102.75,20.86,048.36,0,124.25
