Sample time (ms): 500
Maximum runtime (s): 720
Index,Time (ms),Oven temperature (C),Ambient temperature (C),PWM controller (percent),Thermocouple open,Reference temperature (C)
00547,000273500,083.00,14.35,062.91,0,091.75
00548,000274000,084.75,14.34,000.00,0,092.00
00549,000274500,084.75,14.34,059.30,0,092.25
00550,000275000,085.50,14.34,027.87,0,092.50
00551,000275500,085.50,14.34,058.70,0,092.75
00552,000276000,085.50,14.34,059.52,0,093.00
00553,000276500,086.25,14.34,028.09,0,093.25
00554,000277000,086.25,14.34,058.91,0,093.50
00555,000277500,087.50,14.33,005.98,0,093.75
00556,000278000,087.50,14.33,056.79,0,094.00
00557,000278500,088.25,14.34,025.35,0,094.25
00558,000279000,088.25,14.34,056.16,0,094.50
00559,000279500,088.25,14.34,056.98,0,094.75
00560,000280000,089.00,14.34,025.54,0,095.00
00561,000280500,089.00,14.34,056.35,0,095.25
00562,000281000,090.00,14.36,014.16,0,095.50
00563,000281500,090.00,14.36,054.96,0,095.75
00564,000282000,090.00,14.36,055.77,0,096.00
00565,000282500,090.25,14.35,045.83,0,096.25
00566,000283000,090.25,14.35,056.64,0,096.50
00567,000283500,091.25,14.34,014.45,0,096.75
00568,000284000,091.25,14.34,055.26,0,097.00
00569,000284500,092.25,14.34,013.06,0,097.25
00570,000285000,092.25,14.34,053.86,0,097.50
00571,000285500,092.25,14.34,054.66,0,097.75
00572,000286000,092.75,14.33,033.97,0,098.00
00573,000286500,092.75,14.33,054.77,0,098.25
00574,000287000,093.75,14.32,012.57,0,098.50
00575,000287500,093.75,14.32,053.37,0,098.75
00576,000288000,093.75,14.32,054.17,0,099.00
00577,000288500,094.00,14.30,044.23,0,099.25
00578,000289000,094.00,14.30,055.03,0,099.50
00579,000289500,094.75,14.30,023.58,0,099.75
00580,000290000,094.75,14.30,054.38,0,100.00
00581,000290500,094.75,14.30,055.19,0,100.25
00582,000291000,095.25,14.30,034.49,0,100.50
00583,000291500,095.25,14.30,055.30,0,100.75
00584,000292000,094.75,14.28,077.61,0,101.00
00585,000292500,094.75,14.28,058.42,0,101.25
00586,000293000,095.50,14.27,026.98,0,101.50
00587,000293500,095.50,14.27,057.80,0,101.75
00588,000294000,095.50,14.27,058.61,0,102.00
00589,000294500,096.00,14.28,037.92,0,102.25
00590,000295000,096.00,14.28,058.74,0,102.50
00591,000295500,097.00,14.27,016.55,0,102.75
00592,000296000,097.00,14.27,057.36,0,103.00
00593,000296500,097.00,14.27,058.17,0,103.25
00594,000297000,097.50,14.26,037.48,0,103.50
00595,000297500,097.50,14.26,058.29,0,103.75
00596,000298000,098.00,14.25,037.60,0,104.00
00597,000298500,098.00,14.25,058.41,0,104.25
00598,000299000,098.75,14.25,026.97,0,104.50
00599,000299500,098.75,14.25,057.78,0,104.75
00600,000300000,098.75,14.25,058.59,0,105.00
00601,000300500,098.75,14.26,061.20,0,105.29
00602,000301000,098.75,14.26,062.14,0,105.58
00603,000301500,099.00,14.24,052.34,0,105.88
00604,000302000,099.00,14.24,063.28,0,106.17
00605,000302500,099.00,14.24,064.23,0,106.46
00606,000303000,099.00,14.25,065.19,0,106.75
00607,000303500,099.00,14.25,066.14,0,107.04
00608,000304000,099.00,14.22,067.10,0,107.33
00609,000304500,099.00,14.22,068.06,0,107.62
00610,000305000,099.00,14.22,069.02,0,107.92
00611,000305500,099.25,14.23,059.24,0,108.21
00612,000306000,099.25,14.23,070.21,0,108.50
00613,000306500,099.75,14.22,049.67,0,108.79
00614,000307000,099.75,14.22,070.64,0,109.08
00615,000307500,100.50,14.20,039.35,0,109.38
00616,000308000,100.50,14.20,070.32,0,109.67
00617,000308500,100.50,14.20,071.29,0,109.96
00618,000309000,100.00,14.21,093.77,0,110.25
